quantity,questions,exclaims,hour,month,day,length
SINGLE,0.0,0.0,Morning,FALL,Day,1201
SINGLE,0.0,0.0,Evening,WINTER,Day,788
SINGLE,0.0,1.0,Morning,WINTER,Day,644
SHORT,1.0,1.0,Morning,WINTER,Day,611
SINGLE,0.0,0.0,Evening,WINTER,Day,1578
SINGLE,1.0,3.0,Evening,SUMMER,Day,212
SINGLE,0.0,0.0,Evening,WINTER,Day,1078
SHORT,0.0,0.0,Evening,FALL,End,1046
SINGLE,0.0,0.0,Morning,FALL,Day,141
SINGLE,2.0,0.0,Morning,FALL,Day,284
SINGLE,0.0,0.0,Morning,WINTER,End,202
SINGLE,0.0,0.0,Evening,WINTER,Day,1636
SINGLE,0.0,0.0,Morning,SUMMER,Day,769
SINGLE,7.0,2.0,Morning,FALL,Day,2030
SINGLE,1.0,0.0,Morning,FALL,Day,369
SINGLE,0.0,0.0,Evening,WINTER,End,7168
SINGLE,1.0,0.0,Morning,FALL,Day,801
SINGLE,1.0,1.0,SmallHours,FALL,Day,498
SINGLE,0.0,0.0,Morning,WINTER,End,766
SHORT,3.0,0.0,Evening,FALL,Day,1103
SINGLE,1.0,1.0,Evening,WINTER,Day,729
SINGLE,0.0,2.0,Night,WINTER,Day,463
SINGLE,0.0,0.0,Night,WINTER,Day,1034
SHORT,0.0,0.0,SmallHours,WINTER,Day,1137
SINGLE,0.0,0.0,Morning,SPRING,Day,1125
SINGLE,0.0,1.0,Morning,WINTER,Day,209
SINGLE,0.0,0.0,Morning,SPRING,End,5569
SINGLE,7.0,1.0,Morning,WINTER,Day,1960
SINGLE,1.0,2.0,Morning,SUMMER,Day,3854
SINGLE,1.0,0.0,SmallHours,WINTER,Day,525
SINGLE,0.0,0.0,SmallHours,WINTER,Day,205
SINGLE,0.0,0.0,SmallHours,SUMMER,End,598
SHORT,0.0,0.0,Morning,FALL,Day,1322
SINGLE,2.0,0.0,Night,WINTER,Day,2358
SHORT,0.0,0.0,Morning,WINTER,Day,604
SINGLE,3.0,0.0,Evening,SPRING,Day,984
SINGLE,2.0,1.0,Evening,SPRING,End,1919
SHORT,0.0,0.0,Morning,FALL,Day,333
SINGLE,0.0,0.0,Morning,WINTER,Day,415
SINGLE,0.0,1.0,SmallHours,WINTER,Day,238
SINGLE,5.0,1.0,SmallHours,SUMMER,Day,1775
SHORT,1.0,1.0,SmallHours,SPRING,End,4817
SINGLE,1.0,0.0,Evening,WINTER,Day,264
SINGLE,2.0,1.0,Morning,WINTER,Day,467
SINGLE,0.0,0.0,SmallHours,WINTER,Day,818
SINGLE,0.0,1.0,Morning,FALL,End,664
SINGLE,0.0,0.0,Morning,SUMMER,Day,332
SINGLE,1.0,0.0,Morning,WINTER,Day,944
LONG,0.0,0.0,SmallHours,WINTER,End,295
SHORT,0.0,0.0,Morning,WINTER,Day,833
SINGLE,0.0,0.0,SmallHours,WINTER,Day,361
SINGLE,3.0,0.0,SmallHours,SUMMER,End,537
SHORT,1.0,1.0,Evening,WINTER,Day,1420
SINGLE,0.0,0.0,Morning,FALL,Day,1267
SINGLE,0.0,0.0,Evening,FALL,Day,1042
LONG,1.0,0.0,Night,WINTER,Day,233
SHORT,0.0,0.0,Morning,SPRING,Day,115
SINGLE,0.0,0.0,Evening,SPRING,Day,1010
SINGLE,0.0,1.0,Morning,SUMMER,Day,1178
SHORT,3.0,0.0,Morning,FALL,Day,812
SINGLE,0.0,0.0,Morning,SPRING,Day,1318
SINGLE,1.0,0.0,SmallHours,WINTER,End,1112
SINGLE,1.0,4.0,Evening,FALL,Day,1069
SHORT,0.0,0.0,SmallHours,WINTER,Day,300
SINGLE,0.0,0.0,Evening,FALL,Day,1340
SINGLE,2.0,2.0,Morning,SPRING,Day,2087
SINGLE,0.0,0.0,Night,WINTER,Day,1093
SINGLE,0.0,0.0,Morning,FALL,Day,0
SINGLE,0.0,0.0,Morning,WINTER,Day,1029
SINGLE,0.0,0.0,Evening,WINTER,End,443
SINGLE,0.0,0.0,Evening,FALL,Day,751
SINGLE,1.0,0.0,Morning,SUMMER,Day,340
SINGLE,0.0,0.0,Evening,FALL,Day,397
SINGLE,0.0,0.0,SmallHours,FALL,Day,234
SHORT,3.0,0.0,Morning,SPRING,Day,642
SHORT,1.0,0.0,SmallHours,SUMMER,Day,1659
SINGLE,0.0,0.0,Evening,FALL,Day,322
SINGLE,0.0,0.0,Evening,SPRING,End,1826
SINGLE,0.0,0.0,Night,FALL,Day,62
SINGLE,1.0,0.0,Evening,SPRING,Day,1013
SINGLE,0.0,0.0,Evening,SUMMER,Day,2067
SINGLE,0.0,1.0,SmallHours,SUMMER,Day,351
SINGLE,0.0,1.0,Morning,WINTER,End,1087
SINGLE,0.0,0.0,Morning,WINTER,Day,707
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,327
SINGLE,3.0,2.0,Evening,FALL,End,2031
SINGLE,0.0,1.0,Evening,FALL,Day,471
SINGLE,0.0,3.0,Morning,FALL,Day,763
SHORT,0.0,1.0,SmallHours,WINTER,Day,1043
SINGLE,0.0,0.0,Morning,SPRING,Day,72
SINGLE,0.0,0.0,Evening,SPRING,Day,173
SINGLE,0.0,0.0,Evening,WINTER,Day,296
SINGLE,1.0,0.0,SmallHours,WINTER,Day,517
SINGLE,3.0,0.0,Night,FALL,Day,3163
SHORT,0.0,0.0,Evening,FALL,Day,881
SINGLE,0.0,1.0,Morning,FALL,Day,632
LONG,1.0,0.0,Morning,WINTER,End,194
SINGLE,0.0,1.0,Night,FALL,Day,711
SINGLE,1.0,1.0,Evening,FALL,Day,882
SINGLE,0.0,1.0,Night,FALL,Day,2813
SHORT,0.0,0.0,SmallHours,WINTER,Day,921
SINGLE,0.0,1.0,Morning,SUMMER,Day,1696
SINGLE,0.0,0.0,Morning,WINTER,Day,1307
SHORT,1.0,0.0,Morning,SUMMER,Day,1130
SINGLE,3.0,1.0,Morning,WINTER,Day,3850
SHORT,0.0,0.0,SmallHours,SPRING,Day,237
SINGLE,2.0,1.0,Morning,FALL,Day,233
SINGLE,0.0,0.0,Morning,WINTER,Day,899
LONG,0.0,0.0,Evening,FALL,Day,208
SINGLE,1.0,1.0,Evening,WINTER,Day,2460
SINGLE,0.0,0.0,Night,WINTER,Day,668
SINGLE,0.0,1.0,Morning,WINTER,Day,1877
SINGLE,0.0,0.0,Morning,WINTER,Day,340
SINGLE,0.0,0.0,SmallHours,WINTER,Day,326
SINGLE,0.0,0.0,Morning,WINTER,Day,555
SHORT,2.0,0.0,Morning,SPRING,Day,733
SINGLE,0.0,0.0,Morning,SUMMER,Day,856
SHORT,0.0,0.0,Morning,FALL,Day,352
SINGLE,0.0,0.0,Evening,SUMMER,Day,1063
SINGLE,0.0,0.0,SmallHours,WINTER,Day,1698
SHORT,0.0,0.0,,WINTER,Day,346
SINGLE,0.0,0.0,Evening,WINTER,Day,1151
SINGLE,1.0,0.0,Morning,FALL,Day,726
SINGLE,1.0,1.0,SmallHours,FALL,Day,925
SINGLE,0.0,0.0,Evening,SPRING,Day,174
SINGLE,1.0,0.0,Evening,FALL,Day,277
SHORT,1.0,0.0,Morning,WINTER,Day,701
SHORT,0.0,1.0,SmallHours,SUMMER,Day,627
SINGLE,0.0,0.0,Morning,WINTER,Day,129
SHORT,0.0,0.0,SmallHours,SPRING,End,396
SINGLE,0.0,0.0,Evening,WINTER,Day,685
LONG,0.0,0.0,Night,SPRING,End,2316
SINGLE,2.0,0.0,SmallHours,SUMMER,Day,743
SINGLE,0.0,0.0,SmallHours,FALL,Day,535
LONG,4.0,0.0,Morning,WINTER,Day,1753
SINGLE,0.0,0.0,Night,WINTER,End,111
SINGLE,0.0,0.0,Morning,WINTER,Day,172
SINGLE,0.0,0.0,Morning,WINTER,Day,0
SINGLE,4.0,2.0,Night,FALL,Day,1682
SINGLE,0.0,0.0,Night,SUMMER,End,2140
SINGLE,0.0,1.0,Morning,WINTER,Day,92
SINGLE,0.0,5.0,SmallHours,WINTER,Day,984
SINGLE,0.0,1.0,Evening,WINTER,End,675
SHORT,0.0,0.0,SmallHours,SPRING,Day,663
SINGLE,0.0,0.0,Morning,FALL,End,884
SINGLE,6.0,0.0,Morning,SUMMER,Day,1412
LONG,1.0,1.0,Night,WINTER,End,1205
LONG,1.0,0.0,Morning,WINTER,End,249
SINGLE,0.0,0.0,Evening,WINTER,Day,562
SINGLE,0.0,0.0,Morning,WINTER,Day,1529
SINGLE,0.0,0.0,Morning,SUMMER,Day,60
SINGLE,0.0,1.0,Morning,WINTER,Day,1476
SINGLE,0.0,0.0,Evening,SUMMER,Day,39
SHORT,0.0,0.0,SmallHours,SUMMER,Day,427
SINGLE,0.0,0.0,Morning,FALL,Day,395
SINGLE,3.0,1.0,Night,WINTER,Day,1446
LONG,9.0,1.0,Evening,FALL,Day,993
SHORT,1.0,0.0,Evening,WINTER,Day,1466
SINGLE,1.0,0.0,Morning,WINTER,Day,990
SHORT,0.0,0.0,Morning,SPRING,Day,2613
SINGLE,2.0,0.0,Evening,FALL,End,1812
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,248
SINGLE,3.0,0.0,Morning,WINTER,Day,836
SINGLE,0.0,1.0,SmallHours,SUMMER,Day,3953
SINGLE,1.0,0.0,Evening,SPRING,Day,450
SINGLE,0.0,0.0,Morning,FALL,End,1315
SINGLE,0.0,0.0,Night,FALL,Day,2416
SINGLE,0.0,0.0,Morning,FALL,Day,634
LONG,3.0,1.0,SmallHours,FALL,Day,1100
SINGLE,1.0,0.0,Morning,SPRING,End,733
SINGLE,1.0,0.0,Night,WINTER,Day,261
SHORT,0.0,0.0,SmallHours,SPRING,Day,436
SINGLE,0.0,0.0,SmallHours,FALL,Day,3085
SINGLE,16.0,0.0,SmallHours,WINTER,End,2278
SINGLE,0.0,0.0,Night,FALL,Day,117
SINGLE,0.0,0.0,SmallHours,WINTER,Day,5861
SINGLE,3.0,0.0,Evening,FALL,Day,316
SHORT,0.0,0.0,SmallHours,FALL,Day,0
SINGLE,1.0,0.0,Evening,SUMMER,Day,1253
SINGLE,0.0,0.0,Morning,WINTER,Day,311
SINGLE,0.0,0.0,Morning,WINTER,Day,1777
SHORT,0.0,0.0,Morning,FALL,Day,1866
SHORT,1.0,0.0,Morning,FALL,Day,562
SINGLE,0.0,2.0,Morning,FALL,Day,939
SINGLE,0.0,0.0,Morning,WINTER,Day,679
SHORT,0.0,0.0,Morning,WINTER,End,0
SINGLE,5.0,1.0,Morning,SUMMER,Day,1816
SINGLE,0.0,1.0,Morning,SUMMER,Day,335
SINGLE,6.0,1.0,Morning,SPRING,Day,2207
LONG,0.0,0.0,Morning,WINTER,Day,547
SINGLE,0.0,0.0,Morning,FALL,Day,648
SINGLE,5.0,1.0,Night,WINTER,Day,1791
SHORT,1.0,1.0,Night,SUMMER,Day,595
SINGLE,0.0,0.0,Evening,FALL,Day,1114
SHORT,0.0,0.0,Morning,WINTER,End,888
SINGLE,0.0,0.0,Morning,SUMMER,Day,239
SINGLE,1.0,0.0,SmallHours,SUMMER,Day,461
SINGLE,0.0,1.0,SmallHours,WINTER,Day,234
SINGLE,1.0,1.0,Morning,SPRING,Day,362
SINGLE,0.0,0.0,Morning,WINTER,Day,909
SINGLE,0.0,0.0,Morning,FALL,Day,88
SHORT,8.0,1.0,Morning,FALL,Day,812
SINGLE,1.0,0.0,Evening,SPRING,Day,1870
SINGLE,0.0,0.0,,SPRING,Day,507
LONG,0.0,0.0,Morning,FALL,Day,894
SINGLE,0.0,0.0,Morning,WINTER,Day,546
SINGLE,4.0,2.0,Morning,WINTER,Day,1755
SINGLE,0.0,0.0,Evening,FALL,Day,26
SINGLE,1.0,0.0,Morning,SUMMER,Day,529
LONG,1.0,0.0,Evening,FALL,Day,399
SINGLE,0.0,1.0,Morning,SUMMER,Day,2867
SINGLE,0.0,0.0,Morning,SPRING,End,42
SHORT,0.0,2.0,Morning,WINTER,Day,1558
SHORT,1.0,0.0,SmallHours,SPRING,Day,996
SHORT,1.0,0.0,Morning,FALL,Day,1132
SINGLE,4.0,1.0,Morning,FALL,Day,1518
SINGLE,0.0,0.0,Evening,SUMMER,Day,872
SINGLE,0.0,0.0,Morning,FALL,Day,610
SINGLE,2.0,0.0,Evening,WINTER,Day,1910
SINGLE,0.0,0.0,Morning,FALL,Day,1623
SINGLE,0.0,0.0,Evening,WINTER,Day,610
SINGLE,9.0,0.0,Morning,SPRING,Day,1585
SINGLE,0.0,0.0,Morning,WINTER,End,380
SINGLE,0.0,0.0,SmallHours,FALL,Day,1263
SINGLE,0.0,3.0,Evening,FALL,Day,1412
SINGLE,4.0,0.0,Evening,WINTER,Day,1819
SINGLE,1.0,0.0,Morning,SUMMER,Day,737
SINGLE,0.0,0.0,Morning,FALL,Day,1740
SINGLE,1.0,1.0,Evening,FALL,Day,973
SHORT,0.0,0.0,Morning,SUMMER,Day,0
SHORT,0.0,0.0,Morning,WINTER,Day,121
SINGLE,1.0,2.0,Evening,SPRING,Day,2655
SINGLE,0.0,0.0,Evening,WINTER,Day,90
SINGLE,0.0,0.0,Evening,FALL,Day,1141
SINGLE,0.0,0.0,Evening,SPRING,Day,1672
SINGLE,0.0,0.0,Evening,SPRING,Day,362
SINGLE,1.0,2.0,Morning,WINTER,Day,3279
SINGLE,0.0,0.0,Morning,FALL,End,798
SINGLE,1.0,1.0,Evening,SUMMER,Day,1193
SINGLE,0.0,0.0,Evening,FALL,End,1154
SHORT,1.0,0.0,Morning,FALL,Day,2929
LONG,4.0,0.0,Evening,SUMMER,Day,455
SINGLE,2.0,0.0,Evening,SUMMER,Day,1736
SINGLE,1.0,0.0,Morning,FALL,Day,810
SHORT,1.0,1.0,Morning,WINTER,Day,1793
SINGLE,0.0,0.0,Evening,FALL,End,2930
SINGLE,0.0,0.0,Morning,SUMMER,Day,476
SINGLE,0.0,0.0,Evening,FALL,Day,281
SINGLE,1.0,0.0,Evening,SUMMER,Day,4526
SINGLE,0.0,0.0,Morning,WINTER,Day,1443
LONG,3.0,1.0,Morning,FALL,Day,941
SINGLE,0.0,0.0,Morning,WINTER,Day,1227
SINGLE,1.0,0.0,SmallHours,WINTER,Day,608
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,1122
SHORT,0.0,0.0,SmallHours,FALL,Day,149
SINGLE,2.0,2.0,Evening,SUMMER,Day,3509
SINGLE,1.0,0.0,SmallHours,WINTER,Day,553
SINGLE,1.0,0.0,Morning,FALL,Day,1413
SINGLE,0.0,1.0,Morning,SPRING,Day,723
SINGLE,0.0,0.0,SmallHours,FALL,Day,642
SINGLE,2.0,0.0,SmallHours,WINTER,Day,1039
SINGLE,1.0,1.0,Evening,FALL,End,2792
SHORT,0.0,0.0,Evening,WINTER,Day,397
LONG,1.0,0.0,Morning,SPRING,Day,3745
SINGLE,0.0,1.0,Morning,FALL,Day,3318
SINGLE,0.0,0.0,Evening,FALL,End,831
SINGLE,0.0,0.0,Night,FALL,Day,5020
LONG,5.0,1.0,Evening,WINTER,Day,1385
SINGLE,6.0,1.0,Evening,WINTER,Day,1530
SINGLE,0.0,0.0,SmallHours,FALL,Day,1323
SHORT,0.0,0.0,Morning,WINTER,Day,484
SINGLE,0.0,0.0,SmallHours,SPRING,Day,103
SINGLE,0.0,0.0,Morning,SUMMER,Day,906
SINGLE,4.0,0.0,Evening,FALL,Day,985
SINGLE,1.0,1.0,Night,SUMMER,Day,2155
SHORT,0.0,0.0,Morning,SUMMER,Day,602
LONG,9.0,0.0,SmallHours,FALL,Day,887
SINGLE,0.0,0.0,Evening,SPRING,Day,378
LONG,1.0,0.0,Evening,SPRING,End,1148
SHORT,1.0,0.0,Evening,FALL,Day,591
SINGLE,0.0,0.0,Night,SPRING,End,1139
SINGLE,0.0,0.0,Evening,FALL,Day,195
SHORT,4.0,0.0,Night,WINTER,Day,783
SHORT,1.0,0.0,SmallHours,WINTER,Day,721
SINGLE,0.0,0.0,Morning,FALL,Day,2894
SINGLE,0.0,0.0,SmallHours,WINTER,Day,4107
SINGLE,0.0,1.0,Evening,FALL,Day,719
LONG,0.0,0.0,SmallHours,SUMMER,Day,2714
SINGLE,0.0,1.0,Morning,SPRING,Day,1285
SINGLE,0.0,0.0,Morning,SPRING,Day,577
SINGLE,1.0,1.0,Evening,SPRING,Day,181
SINGLE,0.0,0.0,Morning,SPRING,Day,922
SINGLE,0.0,1.0,Evening,FALL,Day,661
SINGLE,0.0,1.0,Morning,FALL,Day,1462
SINGLE,0.0,0.0,Night,FALL,End,4067
SINGLE,0.0,0.0,Morning,FALL,Day,1264
SHORT,1.0,0.0,SmallHours,WINTER,Day,525
SHORT,0.0,0.0,Night,WINTER,End,699
SINGLE,0.0,0.0,SmallHours,SPRING,Day,441
SINGLE,0.0,2.0,Morning,SPRING,Day,1255
SINGLE,0.0,1.0,Morning,FALL,Day,1093
SINGLE,0.0,2.0,SmallHours,WINTER,Day,701
SINGLE,5.0,4.0,Evening,SUMMER,Day,7769
SINGLE,0.0,0.0,Evening,SUMMER,Day,1165
LONG,0.0,0.0,Evening,SPRING,Day,0
SHORT,0.0,0.0,Morning,FALL,Day,2760
SINGLE,4.0,0.0,Morning,WINTER,Day,3250
SINGLE,0.0,2.0,Morning,WINTER,Day,1711
SHORT,4.0,2.0,SmallHours,SUMMER,Day,2502
SHORT,1.0,0.0,Morning,WINTER,Day,902
SHORT,0.0,0.0,Morning,FALL,End,4497
LONG,2.0,0.0,Morning,FALL,Day,1178
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,371
LONG,0.0,0.0,Morning,SUMMER,End,933
SINGLE,5.0,0.0,SmallHours,SUMMER,Day,1058
SINGLE,0.0,1.0,Evening,FALL,Day,709
SINGLE,0.0,0.0,Morning,SPRING,Day,889
SHORT,6.0,4.0,Morning,FALL,Day,233
SINGLE,1.0,0.0,Evening,SPRING,End,986
LONG,0.0,0.0,Evening,FALL,Day,809
LONG,2.0,0.0,SmallHours,SPRING,End,437
SHORT,5.0,0.0,Evening,SUMMER,Day,1426
SINGLE,0.0,1.0,Morning,FALL,Day,712
SINGLE,1.0,0.0,Morning,WINTER,End,384
SINGLE,2.0,3.0,Morning,WINTER,Day,785
SHORT,1.0,0.0,Evening,WINTER,Day,896
SINGLE,3.0,0.0,Morning,WINTER,Day,684
SINGLE,1.0,1.0,Morning,SUMMER,Day,903
SINGLE,1.0,0.0,Evening,SUMMER,Day,1430
SINGLE,0.0,0.0,Evening,FALL,End,1217
SHORT,0.0,0.0,Evening,SUMMER,Day,429
SINGLE,0.0,0.0,Evening,WINTER,Day,1099
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,366
SINGLE,1.0,1.0,Evening,SPRING,Day,518
SINGLE,3.0,0.0,Evening,WINTER,End,583
SHORT,0.0,0.0,SmallHours,FALL,Day,291
SHORT,0.0,0.0,Morning,SUMMER,End,1290
SINGLE,6.0,0.0,Evening,SUMMER,Day,455
SHORT,0.0,0.0,Night,SPRING,End,755
SHORT,0.0,0.0,Evening,FALL,End,274
SHORT,1.0,0.0,Morning,SUMMER,Day,202
SINGLE,2.0,0.0,SmallHours,SUMMER,Day,621
SINGLE,0.0,0.0,Evening,WINTER,Day,802
SINGLE,0.0,1.0,Evening,WINTER,Day,648
SINGLE,0.0,1.0,Evening,FALL,Day,150
SINGLE,0.0,0.0,Morning,SUMMER,Day,1209
LONG,1.0,0.0,Night,SUMMER,Day,1526
LONG,0.0,0.0,Evening,FALL,End,611
SHORT,0.0,0.0,Night,WINTER,Day,149
SINGLE,0.0,0.0,Morning,SUMMER,Day,2074
SHORT,1.0,0.0,Evening,FALL,Day,322
SINGLE,0.0,0.0,SmallHours,FALL,Day,714
SINGLE,0.0,0.0,Evening,WINTER,Day,411
SINGLE,0.0,0.0,Evening,SPRING,Day,2223
SINGLE,2.0,2.0,Morning,WINTER,Day,853
SINGLE,0.0,0.0,Night,SPRING,Day,39
SINGLE,0.0,0.0,Morning,WINTER,Day,566
SINGLE,0.0,0.0,Evening,SUMMER,Day,1051
SINGLE,2.0,2.0,Morning,WINTER,Day,2233
SINGLE,0.0,0.0,Morning,WINTER,Day,473
SHORT,0.0,1.0,Morning,WINTER,Day,90
SHORT,1.0,0.0,Morning,WINTER,Day,631
SINGLE,0.0,0.0,SmallHours,SPRING,Day,1261
SINGLE,4.0,0.0,Morning,WINTER,Day,5990
SINGLE,0.0,0.0,Morning,WINTER,Day,495
SINGLE,3.0,0.0,Morning,SPRING,Day,428
SINGLE,0.0,0.0,SmallHours,SPRING,Day,1460
SINGLE,1.0,0.0,Morning,FALL,Day,413
SINGLE,0.0,0.0,Evening,WINTER,Day,569
SHORT,0.0,0.0,SmallHours,SUMMER,Day,421
SINGLE,0.0,0.0,Evening,WINTER,Day,701
SHORT,3.0,1.0,Evening,FALL,Day,2525
SINGLE,0.0,0.0,Morning,WINTER,Day,202
SINGLE,0.0,0.0,Morning,SPRING,Day,712
SINGLE,0.0,0.0,Evening,FALL,Day,1054
SINGLE,0.0,0.0,Evening,WINTER,Day,1062
SINGLE,1.0,0.0,SmallHours,SPRING,Day,1012
SINGLE,0.0,1.0,Morning,FALL,Day,2103
SINGLE,3.0,0.0,Evening,SPRING,Day,1885
SINGLE,7.0,0.0,Evening,FALL,Day,1277
SINGLE,0.0,1.0,SmallHours,SUMMER,End,150
SINGLE,2.0,0.0,SmallHours,SPRING,Day,2422
SHORT,0.0,0.0,Morning,FALL,End,834
SINGLE,0.0,2.0,Evening,FALL,Day,1541
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,659
SHORT,7.0,0.0,SmallHours,WINTER,Day,659
SHORT,0.0,0.0,Evening,SUMMER,Day,109
SHORT,0.0,0.0,SmallHours,SPRING,Day,1283
SINGLE,2.0,0.0,SmallHours,FALL,Day,1153
SINGLE,0.0,0.0,Morning,SUMMER,Day,1173
SINGLE,1.0,0.0,SmallHours,SPRING,Day,3854
SINGLE,0.0,0.0,Morning,WINTER,Day,798
LONG,0.0,4.0,SmallHours,WINTER,Day,233
SINGLE,1.0,1.0,SmallHours,WINTER,Day,777
SHORT,6.0,2.0,Evening,WINTER,End,897
SHORT,0.0,0.0,Morning,FALL,Day,820
SINGLE,0.0,0.0,Morning,WINTER,Day,737
SINGLE,1.0,0.0,Evening,SUMMER,Day,531
SINGLE,0.0,0.0,Evening,WINTER,Day,2107
LONG,2.0,0.0,Morning,FALL,End,2357
SINGLE,0.0,0.0,Morning,WINTER,Day,1203
SHORT,5.0,1.0,Morning,SPRING,Day,1620
SINGLE,0.0,1.0,Evening,WINTER,Day,1660
SINGLE,0.0,0.0,Evening,FALL,Day,417
SINGLE,0.0,0.0,Morning,WINTER,Day,3542
LONG,0.0,0.0,Evening,FALL,Day,504
SINGLE,2.0,0.0,Evening,WINTER,Day,946
SINGLE,1.0,0.0,Morning,SUMMER,Day,258
SHORT,0.0,0.0,Morning,WINTER,Day,3081
SINGLE,2.0,0.0,Morning,SUMMER,End,1068
SHORT,0.0,0.0,SmallHours,WINTER,Day,847
SINGLE,0.0,1.0,Night,WINTER,Day,786
SINGLE,0.0,0.0,Evening,SUMMER,Day,958
SINGLE,0.0,2.0,SmallHours,SPRING,Day,221
SINGLE,0.0,0.0,SmallHours,FALL,Day,1028
SINGLE,0.0,0.0,SmallHours,FALL,Day,551
SINGLE,0.0,0.0,Morning,FALL,Day,526
SINGLE,0.0,0.0,SmallHours,FALL,Day,0
SINGLE,0.0,0.0,Morning,SPRING,Day,138
SINGLE,4.0,0.0,Morning,SUMMER,Day,3793
SINGLE,0.0,0.0,Morning,SPRING,Day,39
SHORT,1.0,0.0,Evening,SPRING,Day,797
SINGLE,0.0,2.0,SmallHours,SUMMER,Day,1350
SINGLE,0.0,2.0,Evening,WINTER,Day,949
SHORT,3.0,0.0,Morning,FALL,Day,656
SHORT,1.0,0.0,Evening,SUMMER,Day,1119
SINGLE,0.0,0.0,Night,SPRING,Day,1822
LONG,2.0,1.0,Morning,FALL,Day,2294
SINGLE,0.0,0.0,Morning,SUMMER,Day,55
SINGLE,0.0,0.0,Evening,WINTER,Day,125
SHORT,5.0,2.0,Evening,WINTER,Day,1003
SINGLE,0.0,0.0,Night,FALL,Day,1108
SINGLE,2.0,0.0,Morning,WINTER,Day,77
SINGLE,0.0,1.0,Morning,SUMMER,Day,760
SINGLE,0.0,0.0,,WINTER,Day,171
SINGLE,0.0,0.0,SmallHours,WINTER,Day,1344
SINGLE,3.0,0.0,Evening,WINTER,Day,569
LONG,2.0,0.0,Evening,SUMMER,Day,3372
SINGLE,0.0,0.0,Morning,FALL,Day,3225
SINGLE,0.0,1.0,Evening,WINTER,Day,213
SINGLE,0.0,0.0,SmallHours,WINTER,Day,89
SINGLE,4.0,0.0,Evening,SUMMER,Day,1321
LONG,2.0,0.0,Evening,SPRING,Day,987
SHORT,0.0,0.0,Morning,SUMMER,Day,637
SINGLE,0.0,0.0,Morning,WINTER,Day,1067
SHORT,1.0,1.0,Morning,FALL,Day,382
SHORT,1.0,1.0,SmallHours,FALL,Day,298
SINGLE,0.0,0.0,Evening,SPRING,End,694
SINGLE,0.0,0.0,Night,SUMMER,Day,587
SINGLE,0.0,1.0,SmallHours,WINTER,Day,1518
SHORT,0.0,0.0,Morning,FALL,Day,143
SINGLE,2.0,0.0,SmallHours,FALL,Day,969
SINGLE,0.0,0.0,Evening,SUMMER,Day,898
LONG,2.0,0.0,Evening,FALL,End,800
SINGLE,5.0,0.0,SmallHours,WINTER,End,1804
SINGLE,0.0,3.0,Evening,FALL,Day,391
LONG,7.0,0.0,Morning,FALL,Day,1077
SINGLE,0.0,0.0,Evening,WINTER,End,1421
SINGLE,0.0,0.0,Evening,SUMMER,Day,1733
LONG,0.0,0.0,Morning,FALL,Day,371
SINGLE,0.0,0.0,Evening,FALL,Day,485
SINGLE,0.0,2.0,Morning,WINTER,Day,975
SINGLE,0.0,0.0,Evening,WINTER,Day,510
SINGLE,1.0,0.0,Morning,SPRING,Day,60
SINGLE,0.0,2.0,SmallHours,FALL,Day,109
LONG,0.0,0.0,SmallHours,SPRING,Day,209
SHORT,3.0,0.0,Morning,SUMMER,Day,824
SINGLE,0.0,0.0,Morning,WINTER,Day,833
SINGLE,0.0,2.0,Morning,WINTER,Day,812
SINGLE,0.0,0.0,Evening,FALL,End,1304
SINGLE,0.0,0.0,SmallHours,FALL,Day,3636
SHORT,1.0,0.0,Morning,SUMMER,Day,309
SINGLE,0.0,0.0,SmallHours,WINTER,Day,1208
SINGLE,0.0,0.0,SmallHours,FALL,Day,88
SINGLE,0.0,0.0,Morning,WINTER,Day,562
SINGLE,3.0,0.0,Morning,WINTER,Day,1042
SINGLE,0.0,1.0,Morning,WINTER,Day,3274
SHORT,2.0,0.0,SmallHours,FALL,Day,924
SINGLE,2.0,0.0,SmallHours,WINTER,Day,425
SINGLE,2.0,0.0,Evening,FALL,Day,1338
SINGLE,1.0,0.0,Morning,SUMMER,Day,1490
SINGLE,0.0,0.0,Night,SUMMER,Day,1174
SHORT,0.0,1.0,Morning,SUMMER,Day,1886
SINGLE,0.0,1.0,SmallHours,WINTER,Day,406
SINGLE,0.0,0.0,Morning,WINTER,Day,1042
SINGLE,0.0,0.0,Evening,WINTER,Day,204
SINGLE,0.0,0.0,Evening,SPRING,Day,207
SINGLE,1.0,0.0,Evening,WINTER,Day,1751
SINGLE,0.0,2.0,Morning,WINTER,Day,1405
SHORT,1.0,0.0,Evening,FALL,End,279
SINGLE,0.0,1.0,Morning,FALL,Day,335
SINGLE,0.0,0.0,Morning,WINTER,Day,697
SINGLE,0.0,0.0,Morning,WINTER,Day,643
SINGLE,0.0,0.0,Evening,SPRING,End,1003
SINGLE,0.0,1.0,Morning,FALL,Day,1291
SINGLE,0.0,0.0,Evening,SPRING,Day,177
