Acceleration,Base Curb Weight,Classification,Driveline,Engine,Engine Type,Height,Horsepower,Hybrid,Length,Make,Model Year,Number Of Forward Gears,Size,Top Speed,Torque,Transmission,Width,city_mpg,fuel,highway_mpg,id,year
0.0,0,Automatic transmission,,Ford 4.9L 8 Cylinder CA,,0,0,,0,Ford,1985 Ford F250 Pickup 2WD,4,4.9,0.0,0,4 Speed Automatic,0,12,,17,1985 Ford F250 Pickup 2WD Ford 4.9L 8 Cylinder CA 4 Speed Automatic,1985
0.0,0,Automatic transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1986 Ford F250 Pickup 2WD,4,4.9,0.0,0,4 Speed Automatic,0,13,,17,1986 Ford F250 Pickup 2WD Ford 4.9L 8 Cylinder FFS 4 Speed Automatic,1986
0.0,0,Automatic transmission,,Ford 5.8L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1986 Ford F250 Pickup 2WD,3,5.8,0.0,0,3 Speed Automatic,0,11,,14,1986 Ford F250 Pickup 2WD Ford 5.8L 8 Cylinder FFS 3 Speed Automatic,1986
0.0,0,Automatic transmission,,Ford 4.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1986 Ford F250 Pickup 2WD,3,4.9,0.0,0,3 Speed Automatic,0,14,,17,1986 Ford F250 Pickup 2WD Ford 4.9L 6 Cylinder FFS 3 Speed Automatic,1986
0.0,0,Manual transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1986 Ford F250 Pickup 2WD,4,4.9,0.0,0,4 Speed Manual,0,12,,14,1986 Ford F250 Pickup 2WD Ford 4.9L 8 Cylinder FFS 4 Speed Manual,1986
0.0,0,Manual transmission,,Ford 4.9L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1986 Ford F250 Pickup 2WD,4,4.9,0.0,0,4 Speed Manual,0,15,,17,1986 Ford F250 Pickup 2WD Ford 4.9L 6 Cylinder FFS 4 Speed Manual,1986
0.0,0,Manual transmission,,Ford 2.3L 4 Cylinder TRBO,,0,0,,0,Ford,1985 Ford Ranger Pickup 4WD,5,2.3,0.0,0,5 Speed Manual,0,23,,27,1985 Ford Ranger Pickup 4WD Ford 2.3L 4 Cylinder TRBO 5 Speed Manual,1985
0.0,0,Automatic transmission,,Ford 2.8L 6 Cylinder CA,,0,0,,0,Ford,1985 Ford Ranger Pickup 4WD,4,2.8,0.0,0,4 Speed Automatic,0,15,,20,1985 Ford Ranger Pickup 4WD Ford 2.8L 6 Cylinder CA 4 Speed Automatic,1985
0.0,0,Manual transmission,,Ford 2.8L 6 Cylinder CA,,0,0,,0,Ford,1985 Ford Ranger Pickup 4WD,5,2.8,0.0,0,5 Speed Manual,0,16,,20,1985 Ford Ranger Pickup 4WD Ford 2.8L 6 Cylinder CA 5 Speed Manual,1985
0.0,0,Manual transmission,,Ford 2.8L 6 Cylinder,,0,0,,0,Ford,1985 Ford Ranger Pickup 4WD,5,2.8,0.0,0,5 Speed Manual,0,17,,21,1985 Ford Ranger Pickup 4WD Ford 2.8L 6 Cylinder 5 Speed Manual,1985
0.0,0,Manual transmission,,Ford 2.3 L 4 Cylinder CA,,0,0,,0,Ford,1985 Ford Ranger Pickup 4WD,5,2.3,0.0,0,5 Speed Manual,0,21,,25,1985 Ford Ranger Pickup 4WD Ford 2.3 L 4 Cylinder CA 5 Speed Manual,1985
0.0,0,Automatic transmission,,Ford 2.8L 6 Cylinder,,0,0,,0,Ford,1985 Ford Ranger Pickup 4WD,4,2.8,0.0,0,4 Speed Automatic,0,15,,20,1985 Ford Ranger Pickup 4WD Ford 2.8L 6 Cylinder 4 Speed Automatic,1985
0.0,0,Manual transmission,,Ford 2.3 L 4 Cylinder,4 Cylinder,0,0,,0,Ford,1985 Ford Ranger Pickup 4WD,5,2.3,0.0,0,5 Speed Manual,0,21,,26,1985 Ford Ranger Pickup 4WD Ford 2.3 L 4 Cylinder 5 Speed Manual,1985
0.0,0,Automatic transmission,,Ford 2.8L 6 Cylinder CA,,0,0,,0,Ford,1985 Ford Ranger Pickup 2WD,4,2.8,0.0,0,4 Speed Automatic,0,15,,20,1985 Ford Ranger Pickup 2WD Ford 2.8L 6 Cylinder CA 4 Speed Automatic,1985
0.0,0,Automatic transmission,,Ford 2.8L 6 Cylinder,,0,0,,0,Ford,1985 Ford Ranger Pickup 2WD,4,2.8,0.0,0,4 Speed Automatic,0,16,,22,1985 Ford Ranger Pickup 2WD Ford 2.8L 6 Cylinder 4 Speed Automatic,1985
0.0,0,Automatic transmission,,Ford 2.3 L 4 Cylinder,4 Cylinder,0,0,,0,Ford,1985 Ford Ranger Pickup 2WD,4,2.3,0.0,0,4 Speed Automatic,0,18,,22,1985 Ford Ranger Pickup 2WD Ford 2.3 L 4 Cylinder 4 Speed Automatic,1985
0.0,0,Automatic transmission,,Ford 2.3 L 4 Cylinder CA,,0,0,,0,Ford,1985 Ford Ranger Pickup 2WD,4,2.3,0.0,0,4 Speed Automatic,0,19,,23,1985 Ford Ranger Pickup 2WD Ford 2.3 L 4 Cylinder CA 4 Speed Automatic,1985
0.0,0,Manual transmission,,Ford 2.8L 6 Cylinder CA,,0,0,,0,Ford,1985 Ford Ranger Pickup 2WD,5,2.8,0.0,0,5 Speed Manual,0,16,,22,1985 Ford Ranger Pickup 2WD Ford 2.8L 6 Cylinder CA 5 Speed Manual,1985
0.0,0,Manual transmission,,Ford 2L 4 Cylinder,4 Cylinder,0,0,,0,Ford,1985 Ford Ranger Pickup 2WD,5,2.0,0.0,0,5 Speed Manual,0,20,,25,1985 Ford Ranger Pickup 2WD Ford 2L 4 Cylinder 5 Speed Manual,1985
0.0,0,Manual transmission,,Ford 2.3 L 4 Cylinder CA,,0,0,,0,Ford,1985 Ford Ranger Pickup 2WD,5,2.3,0.0,0,5 Speed Manual,0,22,,26,1985 Ford Ranger Pickup 2WD Ford 2.3 L 4 Cylinder CA 5 Speed Manual,1985
0.0,0,Manual transmission,,Ford 2.3 L 4 Cylinder,4 Cylinder,0,0,,0,Ford,1985 Ford Ranger Pickup 2WD,5,2.3,0.0,0,5 Speed Manual,0,23,,27,1985 Ford Ranger Pickup 2WD Ford 2.3 L 4 Cylinder 5 Speed Manual,1985
0.0,0,Manual transmission,,"Ford 2.3L 4 Cylinder DSL, TRBO",,0,0,,0,Ford,1985 Ford Ranger Pickup 2WD,5,2.3,0.0,0,5 Speed Manual,0,25,,30,"1985 Ford Ranger Pickup 2WD Ford 2.3L 4 Cylinder DSL, TRBO 5 Speed Manual",1985
0.0,0,Manual transmission,,Ford 2.9 L 6 Cylinder,,0,0,,0,Ford,1986 Ford Ranger Pickup 2WD,5,2.9,0.0,0,5 Speed Manual,0,17,,22,1986 Ford Ranger Pickup 2WD Ford 2.9 L 6 Cylinder 5 Speed Manual,1986
0.0,0,Manual transmission,,Ford 2L 4 Cylinder,4 Cylinder,0,0,,0,Ford,1986 Ford Ranger Pickup 2WD,5,2.0,0.0,0,5 Speed Manual,0,20,,25,1986 Ford Ranger Pickup 2WD Ford 2L 4 Cylinder 5 Speed Manual,1986
0.0,0,Manual transmission,,Ford 2.3 L 4 Cylinder,4 Cylinder,0,0,,0,Ford,1986 Ford Ranger Pickup 2WD,5,2.3,0.0,0,5 Speed Manual,0,23,,26,1986 Ford Ranger Pickup 2WD Ford 2.3 L 4 Cylinder 5 Speed Manual,1986
0.0,0,Manual transmission,,Ford 2.3L 4 Cylinder DSL,,0,0,,0,Ford,1986 Ford Ranger Pickup 2WD,5,2.3,0.0,0,5 Speed Manual,0,25,,29,1986 Ford Ranger Pickup 2WD Ford 2.3L 4 Cylinder DSL 5 Speed Manual,1986
0.0,0,Automatic transmission,,Ford 2.3 L 4 Cylinder,4 Cylinder,0,0,,0,Ford,1986 Ford Ranger Pickup 2WD,4,2.3,0.0,0,4 Speed Automatic,0,19,,24,1986 Ford Ranger Pickup 2WD Ford 2.3 L 4 Cylinder 4 Speed Automatic,1986
0.0,0,Automatic transmission,,Ford 2.9 L 6 Cylinder,,0,0,,0,Ford,1986 Ford Ranger Pickup 2WD,4,2.9,0.0,0,4 Speed Automatic,0,16,,22,1986 Ford Ranger Pickup 2WD Ford 2.9 L 6 Cylinder 4 Speed Automatic,1986
0.0,0,Manual transmission,,Ford 2.9 L 6 Cylinder,,0,0,,0,Ford,1986 Ford Ranger Pickup 4WD,5,2.9,0.0,0,5 Speed Manual,0,16,,20,1986 Ford Ranger Pickup 4WD Ford 2.9 L 6 Cylinder 5 Speed Manual,1986
0.0,0,Manual transmission,,Ford 2.3 L 4 Cylinder,4 Cylinder,0,0,,0,Ford,1986 Ford Ranger Pickup 4WD,5,2.3,0.0,0,5 Speed Manual,0,22,,25,1986 Ford Ranger Pickup 4WD Ford 2.3 L 4 Cylinder 5 Speed Manual,1986
0.0,0,Manual transmission,,Ford 2.3L 4 Cylinder DSL,,0,0,,0,Ford,1986 Ford Ranger Pickup 4WD,5,2.3,0.0,0,5 Speed Manual,0,24,,28,1986 Ford Ranger Pickup 4WD Ford 2.3L 4 Cylinder DSL 5 Speed Manual,1986
0.0,0,Automatic transmission,,Ford 2.9 L 6 Cylinder,,0,0,,0,Ford,1986 Ford Ranger Pickup 4WD,4,2.9,0.0,0,4 Speed Automatic,0,15,,20,1986 Ford Ranger Pickup 4WD Ford 2.9 L 6 Cylinder 4 Speed Automatic,1986
0.0,0,Manual transmission,,Ford 1.9L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1990 Ford Escort Sedan,4,1.9,0.0,0,4 Speed Manual,0,28,,38,1990 Ford Escort Sedan Ford 1.9L 4 Cylinder FFS 4 Speed Manual,1990
0.0,0,Manual transmission,,Ford 1.9L 4 Cylinder FFS SPFI,4 Cylinder,0,0,,0,Ford,1990 Ford Escort Sedan,5,1.9,0.0,0,5 Speed Manual,0,23,,33,1990 Ford Escort Sedan Ford 1.9L 4 Cylinder FFS SPFI 5 Speed Manual,1990
0.0,0,Automatic transmission,,Ford 1.9L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1990 Ford Escort Sedan,3,1.9,0.0,0,3 Speed Automatic,0,23,,29,1990 Ford Escort Sedan Ford 1.9L 4 Cylinder FFS 3 Speed Automatic,1990
0.0,0,Manual transmission,,Ford 1.9L 4 Cylinder FFS MPFI,4 Cylinder,0,0,,0,Ford,1990 Ford Escort Sedan,5,1.9,0.0,0,5 Speed Manual,0,21,,28,1990 Ford Escort Sedan Ford 1.9L 4 Cylinder FFS MPFI 5 Speed Manual,1990
0.0,0,Manual transmission,,Ford 1.9L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1989 Ford Escort Hatchback,4,1.9,0.0,0,4 Speed Manual,0,28,,38,1989 Ford Escort Hatchback Ford 1.9L 4 Cylinder FFS 4 Speed Manual,1989
0.0,0,Manual transmission,,Ford 1.9L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1989 Ford Escort Hatchback,5,1.9,0.0,0,5 Speed Manual,0,23,,33,1989 Ford Escort Hatchback Ford 1.9L 4 Cylinder FFS 5 Speed Manual,1989
0.0,0,Automatic transmission,,Ford 1.9L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1989 Ford Escort Hatchback,3,1.9,0.0,0,3 Speed Automatic,0,23,,29,1989 Ford Escort Hatchback Ford 1.9L 4 Cylinder FFS 3 Speed Automatic,1989
0.0,0,Manual transmission,,Ford 1.9L 4 Cylinder FFS MPFI,4 Cylinder,0,0,,0,Ford,1989 Ford Escort Hatchback,5,1.9,0.0,0,5 Speed Manual,0,22,,29,1989 Ford Escort Hatchback Ford 1.9L 4 Cylinder FFS MPFI 5 Speed Manual,1989
0.0,0,Manual transmission,,Ford 1.9L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1991 Ford Escort Sedan,5,1.9,0.0,0,5 Speed Manual,0,25,,33,1991 Ford Escort Sedan Ford 1.9L 4 Cylinder FFS 5 Speed Manual,1991
0.0,0,Automatic transmission,,Ford 1.9L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1991 Ford Escort Sedan,4,1.9,0.0,0,4 Speed Automatic,0,22,,30,1991 Ford Escort Sedan Ford 1.9L 4 Cylinder FFS 4 Speed Automatic,1991
0.0,0,Automatic transmission,,Ford 1.8L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1991 Ford Escort Sedan,4,1.8,0.0,0,4 Speed Automatic,0,21,,27,1991 Ford Escort Sedan Ford 1.8L 4 Cylinder FFS 4 Speed Automatic,1991
0.0,0,Manual transmission,,Ford 1.8L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1991 Ford Escort Sedan,5,1.8,0.0,0,5 Speed Manual,0,23,,29,1991 Ford Escort Sedan Ford 1.8L 4 Cylinder FFS 5 Speed Manual,1991
0.0,0,Manual transmission,,Ford 1.9L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1991 Ford Escort Station Wagon,5,1.9,0.0,0,5 Speed Manual,0,25,,33,1991 Ford Escort Station Wagon Ford 1.9L 4 Cylinder FFS 5 Speed Manual,1991
0.0,0,Automatic transmission,,Ford 1.9L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1991 Ford Escort Station Wagon,4,1.9,0.0,0,4 Speed Automatic,0,22,,30,1991 Ford Escort Station Wagon Ford 1.9L 4 Cylinder FFS 4 Speed Automatic,1991
0.0,0,Automatic transmission,,Ford 1.3L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1991 Ford Festiva Hatchback,3,1.3,0.0,0,3 Speed Automatic,0,27,,30,1991 Ford Festiva Hatchback Ford 1.3L 4 Cylinder FFS 3 Speed Automatic,1991
0.0,0,Manual transmission,,Ford 1.3L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1991 Ford Festiva Hatchback,5,1.3,0.0,0,5 Speed Manual,0,30,,38,1991 Ford Festiva Hatchback Ford 1.3L 4 Cylinder FFS 5 Speed Manual,1991
0.0,0,Automatic transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1990 Ford LTD Crown Victoria Station Wagon,4,4.9,0.0,0,4 Speed Automatic,0,15,,22,1990 Ford LTD Crown Victoria Station Wagon Ford 4.9L 8 Cylinder FFS 4 Speed Automatic,1990
0.0,0,Automatic transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1989 Ford LTD Crown Victoria Sedan,4,4.9,0.0,0,4 Speed Automatic,0,15,,22,1989 Ford LTD Crown Victoria Sedan Ford 4.9L 8 Cylinder FFS 4 Speed Automatic,1989
0.0,0,Automatic transmission,,Ford 5.8L 8 Cylinder POLICE FFS,8 Cylinder,0,0,,0,Ford,1989 Ford LTD Crown Victoria Sedan,4,5.8,0.0,0,4 Speed Automatic,0,11,,17,1989 Ford LTD Crown Victoria Sedan Ford 5.8L 8 Cylinder POLICE FFS 4 Speed Automatic,1989
0.0,0,Automatic transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1991 Ford LTD Crown Victoria Station Wagon,4,4.9,0.0,0,4 Speed Automatic,0,15,,22,1991 Ford LTD Crown Victoria Station Wagon Ford 4.9L 8 Cylinder FFS 4 Speed Automatic,1991
0.0,0,Manual transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1990 Ford Mustang Coupe,5,4.9,0.0,0,5 Speed Manual,0,15,,22,1990 Ford Mustang Coupe Ford 4.9L 8 Cylinder FFS 5 Speed Manual,1990
0.0,0,Automatic transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1990 Ford Mustang Coupe,4,4.9,0.0,0,4 Speed Automatic,0,15,,23,1990 Ford Mustang Coupe Ford 4.9L 8 Cylinder FFS 4 Speed Automatic,1990
0.0,0,Automatic transmission,,Ford 2.3L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1990 Ford Mustang Coupe,4,2.3,0.0,0,4 Speed Automatic,0,18,,24,1990 Ford Mustang Coupe Ford 2.3L 4 Cylinder FFS 4 Speed Automatic,1990
0.0,0,Manual transmission,,Ford 2.3L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1990 Ford Mustang Coupe,5,2.3,0.0,0,5 Speed Manual,0,21,,26,1990 Ford Mustang Coupe Ford 2.3L 4 Cylinder FFS 5 Speed Manual,1990
0.0,0,Manual transmission,,Ford 2.3L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1991 Ford Mustang Coupe,5,2.3,0.0,0,5 Speed Manual,0,19,,28,1991 Ford Mustang Coupe Ford 2.3L 4 Cylinder FFS 5 Speed Manual,1991
0.0,0,Automatic transmission,,Ford 2.3L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1991 Ford Mustang Coupe,4,2.3,0.0,0,4 Speed Automatic,0,19,,26,1991 Ford Mustang Coupe Ford 2.3L 4 Cylinder FFS 4 Speed Automatic,1991
0.0,0,Automatic transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1991 Ford Mustang Coupe,4,4.9,0.0,0,4 Speed Automatic,0,16,,23,1991 Ford Mustang Coupe Ford 4.9L 8 Cylinder FFS 4 Speed Automatic,1991
0.0,0,Manual transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1991 Ford Mustang Coupe,5,4.9,0.0,0,5 Speed Manual,0,15,,22,1991 Ford Mustang Coupe Ford 4.9L 8 Cylinder FFS 5 Speed Manual,1991
0.0,0,Manual transmission,,Ford 3.0L 6 Cylinder FFS,6 Cylinder,0,220,,0,Ford,1990 Ford Taurus Sedan,5,3.0,0.0,0,5 Speed Manual,0,16,,24,1990 Ford Taurus Sedan Ford 3.0L 6 Cylinder FFS 5 Speed Manual,1990
0.0,0,Automatic transmission,,Ford 3.8L 6 Cylinder FFS,6 Cylinder,0,220,,0,Ford,1990 Ford Taurus Sedan,4,3.8,0.0,0,4 Speed Automatic,0,17,,26,1990 Ford Taurus Sedan Ford 3.8L 6 Cylinder FFS 4 Speed Automatic,1990
0.0,0,Automatic transmission,,Ford 2.5L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1990 Ford Taurus Sedan,3,2.5,0.0,0,3 Speed Automatic,0,18,,24,1990 Ford Taurus Sedan Ford 2.5L 4 Cylinder FFS 3 Speed Automatic,1990
0.0,0,Automatic transmission,,Ford 3.0L 6 Cylinder FFS,6 Cylinder,0,220,,0,Ford,1990 Ford Taurus Sedan,4,3.0,0.0,0,4 Speed Automatic,0,18,,26,1990 Ford Taurus Sedan Ford 3.0L 6 Cylinder FFS 4 Speed Automatic,1990
0.0,0,Automatic transmission,,Ford 3.0L 6 Cylinder FFS,6 Cylinder,0,220,,0,Ford,1990 Ford Taurus Station Wagon A/C,4,3.0,0.0,0,4 Speed Automatic,0,17,,24,1990 Ford Taurus Station Wagon A/C Ford 3.0L 6 Cylinder FFS 4 Speed Automatic,1990
0.0,0,Automatic transmission,,Ford 2.5L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1989 Ford Taurus Sedan,3,2.5,0.0,0,3 Speed Automatic,0,19,,24,1989 Ford Taurus Sedan Ford 2.5L 4 Cylinder FFS 3 Speed Automatic,1989
0.0,0,Automatic transmission,,Ford 3.0L 6 Cylinder FFS,6 Cylinder,0,220,,0,Ford,1989 Ford Taurus Sedan,4,3.0,0.0,0,4 Speed Automatic,0,18,,27,1989 Ford Taurus Sedan Ford 3.0L 6 Cylinder FFS 4 Speed Automatic,1989
0.0,0,Automatic transmission,,Ford 3.8L 6 Cylinder FFS,6 Cylinder,0,220,,0,Ford,1989 Ford Taurus Sedan,4,3.8,0.0,0,4 Speed Automatic,0,17,,26,1989 Ford Taurus Sedan Ford 3.8L 6 Cylinder FFS 4 Speed Automatic,1989
0.0,0,Manual transmission,,Ford 3.0L 6 Cylinder FFS,6 Cylinder,0,220,,0,Ford,1989 Ford Taurus Sedan,5,3.0,0.0,0,5 Speed Manual,0,16,,24,1989 Ford Taurus Sedan Ford 3.0L 6 Cylinder FFS 5 Speed Manual,1989
0.0,0,Automatic transmission,,Ford 3.0L 6 Cylinder FFS,6 Cylinder,0,220,,0,Ford,1989 Ford Taurus Station Wagon,4,3.0,0.0,0,4 Speed Automatic,0,18,,27,1989 Ford Taurus Station Wagon Ford 3.0L 6 Cylinder FFS 4 Speed Automatic,1989
0.0,0,Automatic transmission,,Ford 3.8L 6 Cylinder FFS,6 Cylinder,0,220,,0,Ford,1989 Ford Taurus Station Wagon,4,3.8,0.0,0,4 Speed Automatic,0,17,,26,1989 Ford Taurus Station Wagon Ford 3.8L 6 Cylinder FFS 4 Speed Automatic,1989
0.0,0,Manual transmission,,Ford 3.0L 6 Cylinder FFS,6 Cylinder,0,220,,0,Ford,1991 Ford Taurus Sedan,5,3.0,0.0,0,5 Speed Manual,0,16,,24,1991 Ford Taurus Sedan Ford 3.0L 6 Cylinder FFS 5 Speed Manual,1991
0.0,0,Automatic transmission,,Ford 3.8L 6 Cylinder FFS,6 Cylinder,0,220,,0,Ford,1991 Ford Taurus Sedan,4,3.8,0.0,0,4 Speed Automatic,0,16,,26,1991 Ford Taurus Sedan Ford 3.8L 6 Cylinder FFS 4 Speed Automatic,1991
0.0,0,Automatic transmission,,Ford 3.0L 6 Cylinder FFS,6 Cylinder,0,220,,0,Ford,1991 Ford Taurus Sedan,4,3.0,0.0,0,4 Speed Automatic,0,18,,26,1991 Ford Taurus Sedan Ford 3.0L 6 Cylinder FFS 4 Speed Automatic,1991
0.0,0,Manual transmission,,Ford 2.3L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1990 Ford Tempo Sedan,5,2.3,0.0,0,5 Speed Manual,0,18,,26,1990 Ford Tempo Sedan Ford 2.3L 4 Cylinder FFS 5 Speed Manual,1990
0.0,0,Automatic transmission,,Ford 2.3L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1990 Ford Tempo Sedan,3,2.3,0.0,0,3 Speed Automatic,0,19,,24,1990 Ford Tempo Sedan Ford 2.3L 4 Cylinder FFS 3 Speed Automatic,1990
0.0,0,Manual transmission,,Ford 2.3L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1990 Ford Tempo Sedan,5,2.3,0.0,0,5 Speed Manual,0,21,,30,1990 Ford Tempo Sedan Ford 2.3L 4 Cylinder FFS 5 Speed Manual,1990
0.0,0,Automatic transmission,,Ford 2.3L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1990 Ford Tempo Sedan AWD,3,2.3,0.0,0,3 Speed Automatic,0,17,,22,1990 Ford Tempo Sedan AWD Ford 2.3L 4 Cylinder FFS 3 Speed Automatic,1990
0.0,0,Automatic transmission,,Ford 2.3L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1989 Ford Tempo Sedan AWD,3,2.3,0.0,0,3 Speed Automatic,0,17,,22,1989 Ford Tempo Sedan AWD Ford 2.3L 4 Cylinder FFS 3 Speed Automatic,1989
0.0,0,Automatic transmission,,Ford 2.3L 4 Cylinder FFS,4 Cylinder,0,0,,0,Ford,1991 Ford Tempo Sedan AWD,3,2.3,0.0,0,3 Speed Automatic,0,18,,22,1991 Ford Tempo Sedan AWD Ford 2.3L 4 Cylinder FFS 3 Speed Automatic,1991
0.0,0,Manual transmission,,Ford 3.8L 6 Cylinder FFS S-Charge,6 Cylinder,0,0,,0,Ford,1990 Ford Thunderbird Coupe,5,3.8,0.0,0,5 Speed Manual,0,15,,22,1990 Ford Thunderbird Coupe Ford 3.8L 6 Cylinder FFS S-Charge 5 Speed Manual,1990
0.0,0,Automatic transmission,,Ford 3.8L 6 Cylinder FFS S-Charge,6 Cylinder,0,0,,0,Ford,1990 Ford Thunderbird Coupe,4,3.8,0.0,0,4 Speed Automatic,0,15,,21,1990 Ford Thunderbird Coupe Ford 3.8L 6 Cylinder FFS S-Charge 4 Speed Automatic,1990
0.0,0,Automatic transmission,,Ford 5.8L 8 Cylinder,,0,0,,0,Ford,1986 Ford E150 Van,3,5.8,0.0,0,3 Speed Automatic,0,11,,12,1986 Ford E150 Van Ford 5.8L 8 Cylinder 3 Speed Automatic,1990
0.0,0,Automatic transmission,,Ford 3.8L 6 Cylinder FFS S-Charge,6 Cylinder,0,0,,0,Ford,1991 Ford Thunderbird Coupe,4,3.8,0.0,0,4 Speed Automatic,0,15,,21,1991 Ford Thunderbird Coupe Ford 3.8L 6 Cylinder FFS S-Charge 4 Speed Automatic,1991
0.0,0,Manual transmission,,Ford 3.8L 6 Cylinder FFS S-Charge,6 Cylinder,0,0,,0,Ford,1991 Ford Thunderbird Coupe,5,3.8,0.0,0,5 Speed Manual,0,15,,22,1991 Ford Thunderbird Coupe Ford 3.8L 6 Cylinder FFS S-Charge 5 Speed Manual,1991
0.0,0,Automatic transmission,,Ford 4.9L 8 Cylinder FFS,8 Cylinder,0,0,,0,Ford,1991 Ford Thunderbird Coupe,4,4.9,0.0,0,4 Speed Automatic,0,16,,22,1991 Ford Thunderbird Coupe Ford 4.9L 8 Cylinder FFS 4 Speed Automatic,1991
0.0,0,Automatic transmission,,Ford 3.8L 6 Cylinder FFS,6 Cylinder,0,220,,0,Ford,1991 Ford Thunderbird Coupe,4,3.8,0.0,0,4 Speed Automatic,0,17,,24,1991 Ford Thunderbird Coupe Ford 3.8L 6 Cylinder FFS 4 Speed Automatic,1991
0.0,0,Manual transmission,,Ford 3.0L 6 Cylinder FFS,6 Cylinder,0,220,,0,Ford,1990 Ford Aerostar Aerostar Wagon,5,3.0,0.0,0,5 Speed Manual,0,15,,20,1990 Ford Aerostar Aerostar Wagon Ford 3.0L 6 Cylinder FFS 5 Speed Manual,1990
0.0,0,Automatic transmission,,Ford 3.0L 6 Cylinder FFS,6 Cylinder,0,220,,0,Ford,1990 Ford Aerostar Aerostar Wagon,4,3.0,0.0,0,4 Speed Automatic,0,15,,20,1990 Ford Aerostar Aerostar Wagon Ford 3.0L 6 Cylinder FFS 4 Speed Automatic,1990
0.0,0,Automatic transmission,,Ford 4.0L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1990 Ford Aerostar Aerostar Wagon,4,4.0,0.0,0,4 Speed Automatic,0,15,,20,1990 Ford Aerostar Aerostar Wagon Ford 4.0L 6 Cylinder FFS 4 Speed Automatic,1990
0.0,0,Automatic transmission,,Ford 4.0L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1990 Ford Aerostar Wagon AWD,4,4.0,0.0,0,4 Speed Automatic,0,14,,18,1990 Ford Aerostar Wagon AWD Ford 4.0L 6 Cylinder FFS 4 Speed Automatic,1990
0.0,0,Automatic transmission,,Ford 4.0L 6 Cylinder FFS,6 Cylinder,0,0,,0,Ford,1990 Ford Aerostar Minivan,4,4.0,0.0,0,4 Speed Automatic,0,15,,20,1990 Ford Aerostar Minivan Ford 4.0L 6 Cylinder FFS 4 Speed Automatic,1990
0.0,0,Manual transmission,,Ford 3.0L 6 Cylinder FFS,6 Cylinder,0,220,,0,Ford,1990 Ford Aerostar Minivan,5,3.0,0.0,0,5 Speed Manual,0,15,,21,1990 Ford Aerostar Minivan Ford 3.0L 6 Cylinder FFS 5 Speed Manual,1990
0.0,0,Automatic transmission,,Ford 3.0L 6 Cylinder FFS,6 Cylinder,0,220,,0,Ford,1990 Ford Aerostar Minivan,4,3.0,0.0,0,4 Speed Automatic,0,15,,21,1990 Ford Aerostar Minivan Ford 3.0L 6 Cylinder FFS 4 Speed Automatic,1990
0.0,0,Manual transmission,,Ford 3L 6 Cylinder FFS,,0,0,,0,Mini,1989 Ford Aerostar Minivan,5,3.0,0.0,0,5 Speed Manual,0,16,,21,1989 Ford Aerostar Minivan Ford 3L 6 Cylinder FFS 5 Speed Manual,1989
