acquisition date,birth.location,birth.year,creation decade,creation year,credit,death.location,death.year,depth,gender,height,medium,name,role,thumbnail,title,url,width
1894,"Edinburgh, United Kingdom",1848,1870,1875,Presented by Sir Henry Tate 1894,"Sussex, United Kingdom",1914,0.0,Male,1118.0,Oil paint on canvas,"Douglas, Edwin",artist,http://www.tate.org.uk/art/images/work/N/N01/N01558_8.jpg,Alderneys (Mother and Daughter),http://www.tate.org.uk/art/artworks/douglas-alderneys-mother-and-daughter-n01558,1422.0
1859,"Edinburgh, United Kingdom",1822,1850,1852,Bequeathed by Jacob Bell 1859,"Newburgh, United Kingdom",1891,0.0,Male,1295.0,Oil paint on canvas,"Douglas, Sir William Fettes",artist,http://www.tate.org.uk/art/images/work/N/N00/N00617_8.jpg,Bibliomania,http://www.tate.org.uk/art/artworks/douglas-bibliomania-n00617,889.0
2006,"Vancouver, Canada",1960,2000,2005,Purchased with funds provided by the Mary Joy Thomson Bequest 2006,,0,0.0,Male,0.0,"Film, 16 mm, 2 projections, black and white and sound","Douglas, Stan",artist,,Inconsolable Memories,http://www.tate.org.uk/art/artworks/douglas-inconsolable-memories-t12217,0.0
1956,"Roma, Italia",1925,1950,1955,Presented by Charles Damiano 1956,"Pisa, Italia",1991,0.0,Male,800.0,Oil paint on canvas,"Dova, Gianni",artist,,Sudden Aggression,http://www.tate.org.uk/art/artworks/dova-sudden-aggression-t00086,597.0
1969,"Brighton, United Kingdom",1849,1860,1860,Purchased 1969,,1889,0.0,Male,502.0,Oil paint on canvas,"Downard, Ebenezer Newman",artist,http://www.tate.org.uk/art/images/work/T/T01/T01139_8.jpg,"A Mountain Path at Capel Curig, Wales",http://www.tate.org.uk/art/artworks/downard-a-mountain-path-at-capel-curig-wales-t01139,352.0
1997,"Ruabon, United Kingdom",1750,1770,1774,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,"Wrexham, United Kingdom",1824,0.0,Male,538.0,Ink and graphite on paper,"Downman, John",artist,http://www.tate.org.uk/art/images/work/T/T10/T10434_8.jpg,"In Hadrians Villa, Tivoli",http://www.tate.org.uk/art/artworks/downman-in-hadrians-villa-tivoli-t10434,374.0
1977,"New York, United States",1940,1970,1973,Transferred from the Library 1977,,0,0.0,Male,559.0,Lithograph on paper,"Downsbrough, Peter",artist,http://www.tate.org.uk/art/images/work/P/P08/P08008_8.jpg,1. 4,http://www.tate.org.uk/art/artworks/downsbrough-1-4-p08008,441.0
1998,"Kent, United Kingdom",1906,1930,1938,Presented by the John Downton Trust 1998,,1991,14.0,Male,353.0,Tempera on wood,"Downton, John",artist,,Portrait of a Girl,http://www.tate.org.uk/art/artworks/downton-portrait-of-a-girl-t07393,531.0
1987,"Dublin, ire",1797,1820,1823,Presented by Dr David Blayney Brown 1987,"London, United Kingdom",1868,0.0,Male,866.0,Engraving and mezzotint on paper,"Doyle, John",manner of,http://www.tate.org.uk/art/images/work/T/T04/T04907_8.jpg,"Samuel Rogers at his Breakfast Table, engraved by Charles Mottram",http://www.tate.org.uk/art/artworks/doyle-samuel-rogers-at-his-breakfast-table-engraved-by-charles-mottram-t04907,580.0
1997,"London, United Kingdom",1824,0,0,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,"London, United Kingdom",1883,0.0,Male,244.0,Chalk and watercolour on paper,"Doyle, Richard",artist,http://www.tate.org.uk/art/images/work/T/T08/T08873_8.jpg,Jane Shore: Theatrical Caricature,http://www.tate.org.uk/art/artworks/doyle-jane-shore-theatrical-caricature-t08873,307.0
1898,"London, United Kingdom",1863,1890,1898,Presented by the Trustees of the Chantrey Bequest 1898,"London, United Kingdom",1920,0.0,Male,1556.0,Oil paint on canvas,"Draper, Herbert",artist,http://www.tate.org.uk/art/images/work/N/N01/N01679_8.jpg,The Lament for Icarus,http://www.tate.org.uk/art/artworks/draper-the-lament-for-icarus-n01679,1829.0
1902,"London, United Kingdom",1856,1880,1885,Presented by T. Thornton 1902,"Loire, France",1940,279.0,Male,305.0,Terracotta,"Dressler, Conrad",artist,,John Ruskin,http://www.tate.org.uk/art/artworks/dressler-john-ruskin-n02242,406.0
1975,"England, United Kingdom",1935,1960,1969,Presented by Rose and Chris Prater through the Institute of Contemporary Prints 1975,,0,0.0,Male,610.0,Screenprint on paper,"Drever, Timothy",artist,http://www.tate.org.uk/art/images/work/P/P04/P04228_8.jpg,Untitled,http://www.tate.org.uk/art/artworks/drever-untitled-p04228,610.0
2013,"Tallahassee, United States",1961,2010,2011,Presented by Toby Clarke 2012,,0,200.0,Male,610.0,Wood,"Drew, Leonardo",artist,,112L,http://www.tate.org.uk/art/artworks/drew-112l-t13822,610.0
1975,"Piraivs, Ells",1940,1970,1973,Presented by Editions Alecto through the Institute of Contemporary Prints 1975,,0,0.0,Male,698.0,Intaglio print on paper,"Droungas, Achilles",artist,,"A Fig, a Plumb, a Quince, an Apple, a Pear",http://www.tate.org.uk/art/artworks/droungas-a-fig-a-plumb-a-quince-an-apple-a-pear-p01400,524.0
2010,"Prbram, Cesk Republika",1883,1920,1923,Accepted by HM Government in lieu of inheritance tax from the Estate of Barbara Lloyd and allocated to Tate 2009,"Praha, Cesk Republika",1961,0.0,Male,280.0,Photograph on paper,"Drtikol, Frantiek",artist,,Nude,http://www.tate.org.uk/art/artworks/drtikol-nude-p13127,190.0
1966,"Berkshire, United Kingdom",1880,1910,1914,Purchased 1966,,1945,0.0,Male,403.0,Oil paint on canvas,"Drummond, Malcolm",artist,http://www.tate.org.uk/art/images/work/T/T00/T00893_8.jpg,Girl with Palmettes,http://www.tate.org.uk/art/artworks/drummond-girl-with-palmettes-t00893,498.0
1896,"London, United Kingdom",1856,1890,1896,Presented by the Trustees of the Chantrey Bequest 1896,"Wimbledon, United Kingdom",1944,0.0,Male,0.0,Bronze,"Drury, Alfred",artist,,Griselda,http://www.tate.org.uk/art/artworks/drury-griselda-n01757,0.0
1951,"Bognor Regis, United Kingdom",1912,1950,1950,Purchased 1951,"Sydney, Australia",1981,0.0,Male,1016.0,Oil paint on canvas,"Drysdale, Russell",artist,http://www.tate.org.uk/art/images/work/N/N05/N05986_8.jpg,War Memorial,http://www.tate.org.uk/art/artworks/drysdale-war-memorial-n05986,660.0
1998,"Antwerpen, Belgi",1632,1680,1683,Presented by the Patrons of British Art through the Tate Gallery Foundation 1998,"London, United Kingdom",1708,19.0,Male,642.0,Oil paint on canvas,"Du Bois, Simon",artist,http://www.tate.org.uk/art/images/work/T/T07/T07469_8.jpg,"Portrait of a Gentleman, probably Arthur Parsons MD",http://www.tate.org.uk/art/artworks/du-bois-portrait-of-a-gentleman-probably-arthur-parsons-md-t07469,769.0
1987,"London, United Kingdom",1939,1980,1983,"Presented by Barbara Dubsky, the artist's sister 1987",,1985,0.0,Male,2132.0,Oil paint on canvas,"Dubsky, Mario",artist,http://www.tate.org.uk/art/images/work/T/T04/T04908_8.jpg,Cabaret Valhalla,http://www.tate.org.uk/art/artworks/dubsky-cabaret-valhalla-t04908,2130.0
2011,"Le Havre, France",1901,1950,1959,Transferred from Tate Archive 2010,"Paris, France",1985,0.0,Male,182.0,Ink on paper,"Dubuffet, Jean",artist,,Hairnet 7,http://www.tate.org.uk/art/artworks/dubuffet-hairnet-7-t13289,265.0
2001,"Blainville-Crevon, France",1887,1930,1934,Purchased 2001,"Neuilly-sur-Seine, France",1968,25.0,Male,279.0,"Cardboard box, colour plate and 94 lithographs, collotypes and ink on paper","Duchamp, Marcel",artist,http://www.tate.org.uk/art/images/work/T/T07/T07744_8.jpg,The Bride Stripped Bare by her Bachelors Even (The Green Box),http://www.tate.org.uk/art/artworks/duchamp-the-bride-stripped-bare-by-her-bachelors-even-the-green-box-t07744,333.0
1978,"Damville, France",1876,1910,1914,Purchased 1978,"Cannes, France",1918,660.0,Male,987.0,Bronze,"Duchamp-Villon, Raymond",artist,http://www.tate.org.uk/art/images/work/T/T02/T02307_8.jpg,Large Horse,http://www.tate.org.uk/art/artworks/duchamp-villon-large-horse-t02307,1000.0
1926,"Millemont, France",1876,1910,1919,Presented by C.L. Rutherston 1926,"La Seyne-sur-Mer, France",1938,0.0,Male,505.0,Watercolour and gouache on paper,"Dufresne, Charles",artist,http://www.tate.org.uk/art/images/work/N/N04/N04213_8.jpg,Spahi Attacked by a Lion,http://www.tate.org.uk/art/artworks/dufresne-spahi-attacked-by-a-lion-n04213,394.0
1988,"Le Havre, France",1877,1930,1932,"Bequeathed by Mrs A.F. Kessler 1983, accessioned 1988","Forcalquier, France",1953,0.0,Male,2673.0,Oil paint on canvas,"Dufy, Raoul",artist,http://www.tate.org.uk/art/images/work/T/T05/T05500_8.jpg,The Kessler Family on Horseback,http://www.tate.org.uk/art/artworks/dufy-the-kessler-family-on-horseback-t05500,2195.0
1935,"Blackburn, United Kingdom",1880,1920,1924,Presented by Francis Howard 1935,"London, United Kingdom",1952,0.0,Male,641.0,Oil paint on canvas,"Dugdale, Thomas",artist,http://www.tate.org.uk/art/images/work/N/N04/N04788_8.jpg,The Red Jacket,http://www.tate.org.uk/art/artworks/dugdale-the-red-jacket-n04788,762.0
1980,"Bellflower, United States",1948,1980,1980,Presented by E.J. Power through the Friends of the Tate Gallery 1980,,0,0.0,Male,2005.0,Oil paint on 6 canvases and nylon rope on aluminium rod,"Dugger, John",artist,http://www.tate.org.uk/art/images/work/T/T03/T03166_8.jpg,Sports Banner,http://www.tate.org.uk/art/artworks/dugger-sports-banner-t03166,1220.0
2007,"Cape Town, South Africa",1953,2000,2004,Purchased with assistance from Foundation Dutch Artworks and Bank Giro Loterij 2007,,0,24.0,Female,1303.0,Oil paint on canvas,"Dumas, Marlene",artist,http://www.tate.org.uk/art/images/work/T/T12/T12313_8.jpg,Lucy,http://www.tate.org.uk/art/artworks/dumas-lucy-t12313,1103.0
1946,"Reading, United Kingdom",1906,1940,1945,Presented by the War Artists Advisory Committee 1946,"Kent, United Kingdom",1960,0.0,Female,1829.0,Oil paint on canvas,"Dunbar, Evelyn",artist,http://www.tate.org.uk/art/images/work/N/N05/N05688_8.jpg,A Land Girl and the Bail Bull,http://www.tate.org.uk/art/artworks/dunbar-a-land-girl-and-the-bail-bull-n05688,914.0
1986,,1725,1770,1773,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,"London, United Kingdom",1812,0.0,Female,68.0,Etching on paper,"Duncombe, Susanna",manner of,http://www.tate.org.uk/art/images/work/T/T04/T04317_8.jpg,"A Scene of Murder (Letters XV, p. 182), engraved by Isaac Taylor",http://www.tate.org.uk/art/artworks/duncombe-a-scene-of-murder-letters-xv-p-182-engraved-by-isaac-taylor-t04317,58.0
2003,"Old Lyme, United States",1949,2000,2000,Presented by Universal Limited Art Editions and the artist in memory of Monique Beudert 2003,,0,0.0,Male,435.0,Etching on paper,"Dunham, Carroll",artist,,Thirteen,http://www.tate.org.uk/art/artworks/dunham-thirteen-p11966,335.0
1997,"Saal, Deutschland",1746,0,0,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,"Berne, Deutschland",1807,0.0,Male,475.0,"Graphite, ink and watercolour on paper. Verso: graphite on paper","Dunker, Balthazar Anton",artist,http://www.tate.org.uk/art/images/work/T/T10/T10687_8.jpg,Tree and Lake Scene,http://www.tate.org.uk/art/artworks/dunker-tree-and-lake-scene-t10687,281.0
1958,"London, United Kingdom",1894,1950,1950,Presented by Edward Le Bas 1958,,1973,0.0,Male,502.0,Oil paint on canvas,"Dunlop, Ronald Ossory",artist,http://www.tate.org.uk/art/images/work/T/T00/T00171_8.jpg,Myself with Cadgers Pipe,http://www.tate.org.uk/art/artworks/dunlop-myself-with-cadgers-pipe-t00171,610.0
1941,"Boussy-Saint-Antoine, France",1884,1910,1919,Presented by Sir Michael Sadler 1941,"Paris, France",1974,0.0,Male,921.0,Oil paint on canvas,"Dunoyer de Segonzac, Andr",artist,http://www.tate.org.uk/art/images/work/N/N05/N05415_8.jpg,Still Life with a Cabbage,http://www.tate.org.uk/art/artworks/dunoyer-de-segonzac-still-life-with-a-cabbage-n05415,730.0
1978,"Middlesex, United Kingdom",1920,1970,1978,Presented by Curwen Studio 1978,,0,0.0,Male,298.0,Lithograph on paper,"Dunstan, Bernard",artist,,Albergo Stella,http://www.tate.org.uk/art/artworks/dunstan-albergo-stella-p06775,318.0
1896,,1754,0,0,Presented by the Misses Lane 1896,"London, United Kingdom",1797,0.0,Male,546.0,Oil paint on canvas,"Dupont, Gainsborough",attributed to,http://www.tate.org.uk/art/images/work/N/N01/N01488_8.jpg,Rustics with Donkey,http://www.tate.org.uk/art/artworks/dupont-rustics-with-donkey-n01488,452.0
2009,"Seattle, United States",1961,1990,1995,"Presented by the American Fund for the Tate Gallery, courtesy of Dean Valentine and Amy Adelson 2009",,0,810.0,Male,1080.0,"Wood, foam core, cardboard, Plexiglas, paper tape, spray enamel and metal","Durant, Sam",artist,http://www.tate.org.uk/art/images/work/T/T12/T12904_8.jpg,Abandoned House #1 (Case Study #22),http://www.tate.org.uk/art/artworks/durant-abandoned-house-1-case-study-22-t12904,780.0
2011,"Arkansas, United States",1940,1990,1993,Purchased with funds provided by the 2010 Outset / Frieze Art Fair Fund to benefit the Tate Collection 2010,,0,660.0,Male,770.0,"Aluminium machinery part, wooden planks, tree branches, castor wheels, Coca-cola bottle, bone, galvanised steel, glass a","Durham, Jimmie",artist,http://www.tate.org.uk/art/images/work/T/T13/T13290_8.jpg,"Dans plusieurs de ces forts et de ces bois, il ny avait pas seulement des villages souterrains groups autours du terrier du chef mais il y avait encore de vritables hameaux de huttes basses cachs sous les arbres, et si nombreaux que parfois la fort en tait remplie. Souvent les fumes les trahissaient. Deux de...",http://www.tate.org.uk/art/artworks/durham-dans-plusieurs-de-ces-forets-et-de-ces-bois-il-ny-avait-pas-seulement-des-villages-t13290,970.0
1981,"Brighton, United Kingdom",1942,1970,1978,Purchased 1981,,0,0.0,Female,3073.0,Acrylic paint on canvas,"Durrant, Jennifer",artist,http://www.tate.org.uk/art/images/work/T/T03/T03306_8.jpg,Sweet Pea Painting,http://www.tate.org.uk/art/artworks/durrant-sweet-pea-painting-t03306,2616.0
2002,"Hampshire, United Kingdom",1883,1920,1927,Presented by Tate Members 2002,,1970,250.0,Male,240.0,Cedar wood,"Durst, Alan L.",artist,http://www.tate.org.uk/art/images/work/T/T07/T07903_8.jpg,The Acrobats,http://www.tate.org.uk/art/artworks/durst-the-acrobats-t07903,590.0
1997,"Aberdeen, United Kingdom",1806,0,0,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,"Streatham, United Kingdom",1864,0.0,Male,197.0,Chalk on paper,"Dyce, William",artist,http://www.tate.org.uk/art/images/work/T/T08/T08876_8.jpg,A Draped Figure,http://www.tate.org.uk/art/artworks/dyce-a-draped-figure-t08876,335.0
2009,"Winnipeg, Canada",1974,2000,2005,Presented by Tim and Helen Taylor 2009,,0,0.0,Male,0.0,"Briefcase, plaster figures, gun, 14 small cubes, wooden boxes, felt and video, projection, colour and sound","Dzama, Marcel",artist,http://www.tate.org.uk/art/images/work/T/T12/T12984_8.jpg,Lotus Eaters,http://www.tate.org.uk/art/artworks/dzama-lotus-eaters-t12984,0.0
1961,"Strumica, Makedonija",1928,1960,1960,Purchased 1961,"Zagreb, Hrvatska",2009,356.0,Male,457.0,Iron and lead on wooden base,"Dzamonja, Dusan",artist,,Metal Sculpture 14,http://www.tate.org.uk/art/artworks/dzamonja-metal-sculpture-14-t00430,730.0
1987,"Konstanz, Deutschland",1941,1980,1985,Purchased 1987,,0,0.0,Male,1014.0,Pastel and graphite on paper,"Drflinger, Johannes",artist,,Wave,http://www.tate.org.uk/art/artworks/dorflinger-wave-t04902,685.0
2007,sterreich,1940,1960,1969,Presented by Tate Patrons 2007,,0,0.0,Female,0.0,6 screenprints on paper,"EXPORT, VALIE",artist,http://www.tate.org.uk/art/images/work/P/P79/P79233_8.jpg,Action Pants: Genital Panic,http://www.tate.org.uk/art/artworks/export-action-pants-genital-panic-p79233,0.0
1986,"West Sussex, United Kingdom",1921,1960,1961,Presented by the Friends of the Tate Gallery 1986,,1963,0.0,Female,2175.0,Oil paint on board,"Eardley, Joan",artist,http://www.tate.org.uk/art/images/work/T/T04/T04133_8.jpg,Salmon Net Posts,http://www.tate.org.uk/art/artworks/eardley-salmon-net-posts-t04133,1185.0
2012,"Ilkley, United Kingdom",1924,1940,1948,Purchased 2012,"Saltburn-by-the-Sea, United Kingdom",2001,0.0,Male,115.0,Engraving on paper on board,"Earnshaw, Anthony",artist,,Untitled,http://www.tate.org.uk/art/artworks/earnshaw-untitled-t13658,185.0
1938,"Kettering, United Kingdom",1849,1900,1904,Presented by Mrs Mildred Donald 1938,"Kettering, United Kingdom",1913,0.0,Male,1530.0,Oil paint on canvas,"East, Sir Alfred",artist,http://www.tate.org.uk/art/images/work/N/N04/N04917_8.jpg,Golden Autumn,http://www.tate.org.uk/art/artworks/east-golden-autumn-n04917,1225.0
1964,Plymouth,1793,1820,1822,Presented by the Friends of the Tate Gallery 1964,"England, United Kingdom",1865,0.0,Male,648.0,Oil paint on canvas,"Eastlake, Sir Charles Lock",artist,http://www.tate.org.uk/art/images/work/T/T00/T00665_8.jpg,The Colosseum from the Campo Vaccino,http://www.tate.org.uk/art/artworks/eastlake-the-colosseum-from-the-campo-vaccino-t00665,527.0
2001,"Chicago, United States",1967,1990,1998,Purchased 2001,,0,500.0,Male,800.0,Resin and satin ribbon,"Edmier, Keith",artist,,A Dozen Roses,http://www.tate.org.uk/art/artworks/edmier-a-dozen-roses-t07748,300.0
1997,"London, United Kingdom",1769,0,0,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,"London, United Kingdom",1821,0.0,Male,249.0,Graphite on paper,"Edridge, Henry",artist,http://www.tate.org.uk/art/images/work/T/T10/T10102_8.jpg,"Wells. A Gothic Gateway and Old Houses, the Tower of the Cathedral Just Visible",http://www.tate.org.uk/art/artworks/edridge-wells-a-gothic-gateway-and-old-houses-the-tower-of-the-cathedral-just-visible-t10102,185.0
1900,"Framlingham, United Kingdom",1823,1860,1866,Presented by Mrs E. Edwards 1900,"London, United Kingdom",1879,0.0,Male,1448.0,Oil paint on canvas,"Edwards, Edwin",artist,http://www.tate.org.uk/art/images/work/N/N01/N01690_8.jpg,The Thames from a Wharf at Waterloo Bridge,http://www.tate.org.uk/art/artworks/edwards-the-thames-from-a-wharf-at-waterloo-bridge-n01690,654.0
1975,,1945,1970,1974,Presented by Andrew Dickerson 1975,,0,0.0,Male,562.0,Screenprint on paper,"Edwards, Jeffery",artist,http://www.tate.org.uk/art/images/work/P/P03/P03115_8.jpg,Moonlight,http://www.tate.org.uk/art/artworks/edwards-moonlight-p03115,533.0
1918,"London, United Kingdom",1816,1850,1858,Presented by Sir Alec and Lady Martin in memory of their daughter Nora 1918,"Alger, Al-Jaza'ir",1863,0.0,Male,762.0,Oil paint on canvas,"Egg, Augustus Leopold",artist,http://www.tate.org.uk/art/images/work/N/N03/N03280_8.jpg,"Past and Present, No. 3",http://www.tate.org.uk/art/artworks/egg-past-and-present-no-3-n03280,635.0
1947,"London, United Kingdom",1826,1850,1859,Bequeathed by Miss J.L.R. Blaker 1947,,1916,0.0,Male,419.0,Oil paint on canvas,"Egley, William Maw",artist,http://www.tate.org.uk/art/images/work/N/N05/N05779_8.jpg,Omnibus Life in London,http://www.tate.org.uk/art/artworks/egley-omnibus-life-in-london-n05779,448.0
