acquisition date,birth.location,birth.year,creation decade,creation year,credit,death.location,death.year,depth,gender,height,medium,name,role,thumbnail,title,url,width
2013,"Caracas, Venezuela",1959,2000,2001,"Presented by the American Fund for the Tate Gallery, courtesy of the American Acquisitions Committee 2012",,0,0.0,Male,0.0,Wall painting,"Herrera, Arturo",artist,,Untitled,http://www.tate.org.uk/art/artworks/herrera-untitled-t13696,0.0
2013,"La Habana, Cuba",1915,1950,1959,"Presented by the American Fund for the Tate Gallery, courtesy of Ella Fontanals Cisneros 2012",,0,0.0,Female,1524.0,Acrylic paint on canvas,"Herrera, Carmen",artist,,White and Green,http://www.tate.org.uk/art/artworks/herrera-white-and-green-t13699,1143.0
2013,"Lancashire, United Kingdom",1945,1960,1969,Purchased 2012,"Lot, France",2003,0.0,Male,170.0,"Photograph, gelatin silver print on paper","Herring, Ed",artist,,Tie-Up,http://www.tate.org.uk/art/artworks/herring-tie-up-t13820,245.0
1982,"Surrey, United Kingdom",1795,1840,1845,Bequeathed by Mrs F. Ambrose Clark through the British Sporting Art Trust 1982,"Meopham, United Kingdom",1865,0.0,Male,708.0,Oil paint on canvas,"Herring, John Frederick",artist,http://www.tate.org.uk/art/images/work/T/T03/T03430_8.jpg,The Hunting Stud,http://www.tate.org.uk/art/artworks/herring-the-hunting-stud-t03430,454.0
1976,"Doncaster, United Kingdom",1816,1870,1870,Bequeathed by Gilbert Charles Dandy 1976,,1907,0.0,Male,838.0,Oil paint on canvas,"Herring, John Frederick, Junior",attributed to,http://www.tate.org.uk/art/images/work/T/T02/T02018_8.jpg,Farmyard Scene,http://www.tate.org.uk/art/artworks/herring-farmyard-scene-t02018,571.0
2010,"Cleveland, United States",1941,1970,1974,Presented anonymously 2010,,0,0.0,Female,252.0,Ink on paper,"Hershman, Lynn",artist,http://www.tate.org.uk/art/images/work/T/T13/T13026_8.jpg,Check,http://www.tate.org.uk/art/artworks/hershman-check-t13026,203.0
2010,Magyarorszg,1910,1950,1953,Accepted by HM Government in lieu of inheritance tax from the Estate of Barbara Lloyd and allocated to Tate 2009,,2007,0.0,Male,45.0,"Photograph, gelatin silver print on paper","Herv, Lucien",artist,,Villa Royan (Quentin),http://www.tate.org.uk/art/artworks/herve-villa-royan-quentin-p13132,47.0
1986,"Hamburg, Deutschland",1936,1960,1965,Purchased 1986,"New York, United States",1970,0.0,Female,649.0,Ink and gouache on paper,"Hesse, Eva",artist,http://www.tate.org.uk/art/images/work/T/T04/T04154_8.jpg,Untitled,http://www.tate.org.uk/art/artworks/hesse-untitled-t04154,499.0
1981,"Sabang, Indonesia",1924,1980,1980,Purchased 1981,Nederland,2005,0.0,Male,410.0,Oil paint and etching on paper,"Heyboer, Anton",artist,,Four Women,http://www.tate.org.uk/art/artworks/heyboer-four-women-p07533,641.0
1970,"Dublin, ire",1741,1770,1779,Bequeathed by Mrs Helena Beatrice Anderson 1970,,1824,0.0,Male,622.0,Oil paint on canvas,"Hickey, Thomas",artist,http://www.tate.org.uk/art/images/work/T/T01/T01208_8.jpg,Dr John Heath,http://www.tate.org.uk/art/artworks/hickey-dr-john-heath-t01208,746.0
1960,"Lymington, United Kingdom",1824,1860,1863,Presented by David Barclay 1960,"Odiham, United Kingdom",1914,0.0,Male,641.0,Oil paint on canvas,"Hicks, George Elgar",artist,http://www.tate.org.uk/art/images/work/T/T00/T00397_8.jpg,Womans Mission: Companion of Manhood,http://www.tate.org.uk/art/artworks/hicks-womans-mission-companion-of-manhood-t00397,762.0
1975,,1928,1970,1971,Presented by the artist through the Institute of Contemporary Prints 1975,,0,0.0,Male,438.0,Screenprint on paper,"Hicks, Philip",artist,http://www.tate.org.uk/art/images/work/P/P01/P01419_8.jpg,Old Man and Soldier,http://www.tate.org.uk/art/artworks/hicks-old-man-and-soldier-p01419,657.0
1988,"Surrey, United Kingdom",1944,1980,1988,Purchased 1988,,0,965.0,Male,1422.0,Steel,"Hide, Peter",artist,http://www.tate.org.uk/art/images/work/T/T05/T05517_8.jpg,Seated Figure,http://www.tate.org.uk/art/artworks/hide-seated-figure-t05517,2945.0
2000,"Chorley, United Kingdom",1964,2000,2000,Purchased 2000,,0,0.0,Male,129.0,Lithograph on paper,"Higgs, Matthew",artist,,Despair,http://www.tate.org.uk/art/artworks/higgs-despair-p78392,200.0
1986,,0,0,0,Presented by Mrs Joan Highmore Blackhall and Dr R.B. McConnell 1986,,0,0.0,,0.0,Drawing and watercolour on paper,Highmore,artist,,[title not known],http://www.tate.org.uk/art/artworks/highmore-title-not-known-t04366,0.0
1987,"London, United Kingdom",1692,1740,1743,Presented by the Patrons of British Art through the Friends of the Tate Gallery 1987,"Canterbury, United Kingdom",1780,0.0,Male,630.0,Oil paint on canvas,"Highmore, Joseph",artist,http://www.tate.org.uk/art/images/work/T/T04/T04944_8.jpg,Equestrian Portrait of King George II,http://www.tate.org.uk/art/artworks/highmore-equestrian-portrait-of-king-george-ii-t04944,750.0
1973,,1804,0,0,Purchased 1973,,1873,0.0,Male,362.0,Oil paint on canvas,"Hilditch, Richard H.",artist,http://www.tate.org.uk/art/images/work/T/T01/T01819_8.jpg,Kew Gardens from Richmond Hill,http://www.tate.org.uk/art/artworks/hilditch-kew-gardens-from-richmond-hill-t01819,203.0
1988,"London, United Kingdom",1930,1960,1965,Transferred from the Victoria & Albert Museum 1988,,0,6.0,Male,621.0,Plastic and hardboard,"Hill, Anthony",artist,,Cut in a Continuum (Relief),http://www.tate.org.uk/art/artworks/hill-cut-in-a-continuum-relief-t05502,915.0
1984,"Southampton, United Kingdom",1916,1960,1964,Presented by the artist in memory of Sir Colin Anderson 1984,"London, United Kingdom",2000,0.0,Male,609.0,Oil paint on canvas,"Hill, Derek",artist,http://www.tate.org.uk/art/images/work/T/T03/T03888_8.jpg,Sir Frederick Ashton,http://www.tate.org.uk/art/artworks/hill-sir-frederick-ashton-t03888,508.0
1996,"Santa Monica, United States",1951,1990,1994,Presented by the Patrons of New Art through the Tate Gallery Foundation 1996,,0,0.0,Male,0.0,"Video, projection, colour and sound","Hill, Gary",artist,http://www.tate.org.uk/art/images/work/T/T07/T07059_8.jpg,Remarks on Color,http://www.tate.org.uk/art/artworks/hill-remarks-on-color-t07059,0.0
1983,"London, United Kingdom",1780,1810,1813,Presented by the Friends of the Tate Gallery 1983,"Clarksville, United States",1841,0.0,Male,688.0,Oil paint on canvas,"Hill, John",artist,http://www.tate.org.uk/art/images/work/T/T03/T03668_8.jpg,"Interior of the Carpenters Shop at Forty Hill, Enfield",http://www.tate.org.uk/art/artworks/hill-interior-of-the-carpenters-shop-at-forty-hill-enfield-t03668,470.0
2012,"New York, United States",1940,1970,1972,Purchased with assistance from the Art Fund 2012,,0,0.0,Female,0.0,"305 postcards, sea charts and map mounted on 14 panels, books, dossiers and exhibition catalogues, 1 painted wooden book","Hiller, Susan",artist,http://www.tate.org.uk/art/images/work/T/T13/T13531_8.jpg,Dedicated to the Unknown Artists,http://www.tate.org.uk/art/artworks/hiller-dedicated-to-the-unknown-artists-t13531,0.0
2010,"Lancaster, United Kingdom",1945,1970,1971,Presented by Tate Patrons 2010,,0,0.0,Male,0.0,"10 photographs, black and white, on paper","Hilliard, John",artist,,10 Runs Past a Fixed Point (1),http://www.tate.org.uk/art/artworks/hilliard-10-runs-past-a-fixed-point-1-t13215,0.0
1994,"Beijing, Zhonghua",1905,1930,1933,Purchased 1994,"Somerset, United Kingdom",1983,0.0,Male,546.0,Oil paint on plywood,"Hillier, Tristram",artist,http://www.tate.org.uk/art/images/work/T/T06/T06784_8.jpg,Composition 1933 (Interior),http://www.tate.org.uk/art/artworks/hillier-composition-1933-interior-t06784,698.0
1997,"Islington, United Kingdom",1769,0,0,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,"London, United Kingdom",1844,0.0,Male,250.0,Graphite and watercolour on paper,"Hills, Robert",artist,http://www.tate.org.uk/art/images/work/T/T09/T09448_8.jpg,Studies of Cows,http://www.tate.org.uk/art/artworks/hills-studies-of-cows-t09448,209.0
2003,"Northwood, United Kingdom",1911,1970,1974,Bequeathed by David Brown in memory of Mrs Liza Brown 2003,"Cornwall, United Kingdom",1975,20.0,Male,615.0,Gouache and charcoal on paper,"Hilton, Roger",artist,http://www.tate.org.uk/art/images/work/T/T11/T11747_8.jpg,Foliage with Orange Caterpillar,http://www.tate.org.uk/art/artworks/hilton-foliage-with-orange-caterpillar-t11747,545.0
1986,"Lincoln, United Kingdom",1786,1830,1830,Purchased 1986,"London, United Kingdom",1839,0.0,Male,258.0,Graphite and watercolour on paper,"Hilton, William, the Younger",artist,http://www.tate.org.uk/art/images/work/T/T04/T04844_8.jpg,Study for Sir Calepine Rescuing Serena,http://www.tate.org.uk/art/artworks/hilton-study-for-sir-calepine-rescuing-serena-t04844,166.0
2009,"Zanzibar, Tanzania",1954,1990,1992,Presented by the artist 2009,,0,0.0,Female,1524.0,Acrylic paint on canvas,"Himid, Lubaina",artist,,Carpet,http://www.tate.org.uk/art/artworks/himid-carpet-t12886,1219.0
2011,"Oshkosh, United States",1874,1910,1915,Purchased with assistance from Donald Moore 2010,"Hastings-on-Hudson, United States",1940,0.0,Male,127.0,"Photograph, gelatin silver print on paper","Hine, Lewis",artist,http://www.tate.org.uk/art/images/work/P/P79/P79938_8.jpg,"School, y9, District 3. This was the attendance on December 3, and several children were absent on account of sickness",http://www.tate.org.uk/art/artworks/hine-school-y9-district-3-this-was-the-attendance-on-december-3-and-several-children-were-p79938,101.0
2007,"Birmingham, United Kingdom",1975,2000,2005,Purchased 2007,,0,0.0,Male,0.0,"Ceramic, felt, resin, silicon hose, plastic, metal, polyester foam, stainless steel wire and other materials","Hiorns, Roger",artist,http://www.tate.org.uk/art/images/work/T/T12/T12462_8.jpg,Untitled,http://www.tate.org.uk/art/artworks/hiorns-untitled-t12462,0.0
2012,"Tokyo, Nihon",1930,1970,1970,Purchased with funds provided by the Photography Acquisitions Committee 2012,,0,0.0,Male,222.0,"Photograph, gelatin silver print on paper","Hirata, Minoru",artist,,"Collective Kumos Street Happening at the Tenjin Intersection of Fukuoka, February 26,1970",http://www.tate.org.uk/art/artworks/hirata-collective-kumos-street-happening-at-the-tenjin-intersection-of-fukuoka-february-p80127,335.0
2007,"Bern, Schweiz",1957,2000,2006,Purchased using funds provided by the 2006 Outset / Frieze Art Fair Fund to benefit the Tate Collection 2007,,0,875.0,Male,4340.0,"Wood, tape, polythene and polystyrene","Hirschhorn, Thomas",artist,,Candelabra with Heads,http://www.tate.org.uk/art/artworks/hirschhorn-candelabra-with-heads-t12369,2800.0
2008,"Bristol, United Kingdom",1965,1990,1993,Presented by the artist 2007,,0,0.0,Male,0.0,"Glass, stainless steel, Perspex, acrylic paint, cow, calf and formaldehyde solution","Hirst, Damien",artist,http://www.tate.org.uk/art/images/work/T/T12/T12751_8.jpg,Mother and Child (Divided),http://www.tate.org.uk/art/artworks/hirst-mother-and-child-divided-t12751,0.0
1973,"Doncaster, United Kingdom",1930,1970,1972,Purchased 1973,"Chichester, United Kingdom",2006,0.0,Male,562.0,Ink and Letratone on paper,"Hirst, Derek",artist,http://www.tate.org.uk/art/images/work/T/T01/T01814_8.jpg,Kyoto No. 6,http://www.tate.org.uk/art/artworks/hirst-kyoto-no-6-t01814,759.0
2002,"London, United Kingdom",1893,1930,1934,Accepted by HM Government in lieu of Inheritance Tax and allocated to Tate 2004,,1979,0.0,Male,765.0,Oil paint on canvas,"Hitchens, Ivon",artist,,Interior of a Wood,http://www.tate.org.uk/art/artworks/hitchens-interior-of-a-wood-t07815,510.0
2013,"Cape Town, South Africa",1975,2010,2012,Purchased with funds provided by the 2012 Outset / Frieze Art Fair Fund to benefit the Tate Collection 2013,,0,0.0,Male,0.0,"Rubber inner tubes, steel, hosepipes and ribbon","Hlobo, Nicholas",artist,http://www.tate.org.uk/art/images/work/T/T13/T13737_8.jpg,Balindile I,http://www.tate.org.uk/art/artworks/hlobo-balindile-i-t13737,0.0
1997,,1755,0,0,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,"Brighton, United Kingdom",1834,0.0,Male,203.0,Chalk on paper,"Hoare, Prince",artist,http://www.tate.org.uk/art/images/work/T/T09/T09021_8.jpg,[title not known],http://www.tate.org.uk/art/artworks/hoare-title-not-known-t09021,329.0
1997,"Surrey, United Kingdom",1758,0,0,Purchased as part of the Opp Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,"Wiltshire, United Kingdom",1838,0.0,Male,239.0,"Graphite, ink and watercolour on paper","Hoare, Sir Richard Colt",attributed to,http://www.tate.org.uk/art/images/work/T/T09/T09433_8.jpg,Near Exeter,http://www.tate.org.uk/art/artworks/hoare-near-exeter-t09433,160.0
1974,"Eye, United Kingdom",1707,1750,1750,Bequeathed by Alan Evans 1974,"Bath, United Kingdom",1792,0.0,Male,639.0,Oil paint on canvas,"Hoare, William",artist,http://www.tate.org.uk/art/images/work/T/T01/T01888_8.jpg,A Gentleman in Brown,http://www.tate.org.uk/art/artworks/hoare-a-gentleman-in-brown-t01888,765.0
2001,"London, United Kingdom",1930,1980,1980,"Presented by Nadia Moores, the artist's daughter 2001",,1994,0.0,Male,492.0,Etching and aquatint on paper,"Hobbs, Peter",artist,,Oceanic Femme,http://www.tate.org.uk/art/artworks/hobbs-oceanic-femme-p11781,542.0
2009,"Bedford, United Kingdom",1937,2000,2007,Presented by the artist 2008,,0,0.0,Male,0.0,Oil paint on 50 canvases and 100 digital prints on paper,"Hockney, David",artist,http://www.tate.org.uk/art/images/work/T/T12/T12887_8.jpg,Bigger Trees Near Warter Or/Ou Peinture Sur Le Motif Pour Le Nouvel Age Post-Photographique,http://www.tate.org.uk/art/artworks/hockney-bigger-trees-near-warter-orou-peinture-sur-le-motif-pour-le-nouvel-age-post-t12887,0.0
2004,"Spokane, United States",1957,2000,2003,Purchased with the assistance of a group of donors in memory of Monique Beudert 2004,,0,0.0,Male,1235.0,"Photograph, colour, Chromogenic print, on paper on fabric","Hodges, Jim",artist,,Everything We Know,http://www.tate.org.uk/art/artworks/hodges-everything-we-know-t11894,1662.0
1964,"London, United Kingdom",1744,1780,1782,Presented by the Friends of the Tate Gallery 1964,"Brixham, United Kingdom",1797,0.0,Male,724.0,Oil paint on canvas,"Hodges, William",artist,http://www.tate.org.uk/art/images/work/T/T00/T00690_8.jpg,Tomb and Distant View of Rajmahal Hills,http://www.tate.org.uk/art/artworks/hodges-tomb-and-distant-view-of-rajmahal-hills-t00690,622.0
1981,"Purley, United Kingdom",1905,1970,1971,Presented by the Trustees of the Chantrey Bequest 1981,,1987,0.0,Male,292.0,Oil paint on board,"Hodgkin, Eliot",artist,http://www.tate.org.uk/art/images/work/T/T03/T03222_8.jpg,Pink and White Turnips,http://www.tate.org.uk/art/artworks/hodgkin-pink-and-white-turnips-t03222,241.0
2007,"London, United Kingdom",1932,2000,2000,"Purchased with assistance from The Deborah Loeb Brice Foundation, Tate Members, Tate Annual Fund and an anonymous donor 2007",,0,0.0,Male,2508.0,Oil paint on wood,"Hodgkin, Howard",artist,http://www.tate.org.uk/art/images/work/T/T12/T12322_8.jpg,"Come into the Garden, Maud",http://www.tate.org.uk/art/artworks/hodgkin-come-into-the-garden-maud-t12322,1898.0
2002,"Dunedin, New Zealand",1869,1930,1939,Accepted by HM Government in lieu of tax and allocated to Tate 2002,"Dorchester, United Kingdom",1947,0.0,Female,580.0,Watercolour and gouache on paper,"Hodgkins, Frances",artist,http://www.tate.org.uk/art/images/work/T/T07/T07814_8.jpg,Portrait of Kitty West,http://www.tate.org.uk/art/artworks/hodgkins-portrait-of-kitty-west-t07814,480.0
1888,,1777,1810,1815,Purchased 1888,,1843,0.0,Male,1841.0,Oil paint on canvas,"Hofland, Thomas Christopher",artist,http://www.tate.org.uk/art/images/work/N/N01/N01242_8.jpg,Stirling Castle,http://www.tate.org.uk/art/artworks/hofland-stirling-castle-n01242,1321.0
1964,"Linz, sterreich",1916,1960,1963,Purchased 1964,,1995,749.0,Male,508.0,Iron,"Hoflehner, Rudolf",artist,,Figure in Iron,http://www.tate.org.uk/art/artworks/hoflehner-figure-in-iron-t00679,2007.0
1986,"Weissenberg, Deutschland",1880,1960,1964,Purchased 1986,"New York, United States",1966,0.0,Male,1318.0,Oil paint on canvas,"Hofmann, Hans",artist,http://www.tate.org.uk/art/images/work/T/T04/T04847_8.jpg,Nulli Secundus,http://www.tate.org.uk/art/artworks/hofmann-nulli-secundus-t04847,2136.0
1976,"Kendal, United Kingdom",1917,1970,1975,Presented by Curwen Studio 1976,"Cirencester, United Kingdom",2001,0.0,Male,775.0,Lithograph on paper,"Hogarth, Paul",artist,,The Gates of Fez,http://www.tate.org.uk/art/artworks/hogarth-the-gates-of-fez-p06646,571.0
2003,"London, United Kingdom",1697,1730,1736,Accepted by HM Government in lieu of inheritance tax and allocated to Tate 2003,"London, United Kingdom",1764,0.0,Male,667.0,Oil paint on canvas,"Hogarth, William",artist,http://www.tate.org.uk/art/images/work/T/T11/T11756_8.jpg,"Three Ladies in a Grand Interior (The Broken Fan), possibly Catherine Darnley, Duchess of Buckingham with Two Ladies",http://www.tate.org.uk/art/artworks/hogarth-three-ladies-in-a-grand-interior-the-broken-fan-possibly-catherine-darnley-duchess-t11756,652.0
1975,,1942,1970,1974,Presented by Christie's Contemporary Art through the Institute of Contemporary Prints 1975,,0,0.0,Male,473.0,Lithograph on paper,"Hokanson, Lars",artist,,Peaceable Kingdom Revisited,http://www.tate.org.uk/art/artworks/hokanson-peaceable-kingdom-revisited-p01421,394.0
1962,"Manchester, United Kingdom",1919,1940,1947,Purchased 1962,,0,0.0,Male,572.0,Oil paint on board,"Holden, Cliff",artist,http://www.tate.org.uk/art/images/work/T/T00/T00504_8.jpg,Yellow Seated Figure,http://www.tate.org.uk/art/artworks/holden-yellow-seated-figure-t00504,730.0
2001,"Welwyn Garden City, United Kingdom",1974,1990,1999,Purchased 2001,,0,0.0,Male,0.0,"Photograph, colour, on paper mounted onto aluminium","Holdsworth, Dan",artist,http://www.tate.org.uk/art/images/work/P/P78/P78536_8.jpg,A Machine for Living: Untitled,http://www.tate.org.uk/art/artworks/holdsworth-a-machine-for-living-untitled-p78536,0.0
1937,"London, United Kingdom",1845,1880,1882,Presented by Mrs Frank Holl 1937,"London, United Kingdom",1888,0.0,Male,508.0,Oil paint on canvas,"Holl, Frank",artist,http://www.tate.org.uk/art/images/work/N/N04/N04876_8.jpg,Portrait of My Mother,http://www.tate.org.uk/art/artworks/holl-portrait-of-my-mother-n04876,610.0
